date,Rank,Title,New_Artist,Production,Runtime,WeeklyViews,ky_rank,n_score,g_score,major_cate_Classical,major_cate_J-pop,major_cate_Jazz,major_cate_K-pop,major_cate_OST,major_cate_Other,major_cate_Pop,sub_cate_Animation/Game,sub_cate_Ballad,sub_cate_Blues/Folk,sub_cate_Carol,sub_cate_Crossover,sub_cate_Dance,sub_cate_Drama,sub_cate_Electronica,sub_cate_General,sub_cate_Indie,sub_cate_Korean Movie,sub_cate_Pop,sub_cate_R&B/Soul,sub_cate_Rap/Hip-hop,sub_cate_Rock,sub_cate_Traditional,sub_cate_Trot,sub_cate_World Music,season_autumn,season_spring,season_summer,season_winter
2024-06-09,134,그라데이션,10cm,매직스트로베리사운드,201,4107637.0,,34.99863,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-16,136,그라데이션,10cm,매직스트로베리사운드,201,3966403.0,,100.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-23,140,그라데이션,10cm,매직스트로베리사운드,201,4008427.0,,32.88629,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-30,150,그라데이션,10cm,매직스트로베리사운드,201,3268249.0,,34.24447,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-07,150,그라데이션,10cm,매직스트로베리사운드,201,2885659.0,,24.00013,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-14,166,그라데이션,10cm,매직스트로베리사운드,201,2850141.0,,21.18482,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-21,149,그라데이션,10cm,매직스트로베리사운드,201,2905413.0,,20.89817,35,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-28,148,그라데이션,10cm,매직스트로베리사운드,201,1531583.0,,17.90199,65,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-04,151,그라데이션,10cm,매직스트로베리사운드,201,1640426.0,,20.89134,61,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-11,151,그라데이션,10cm,매직스트로베리사운드,201,1782141.0,,23.07534,73,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-18,166,그라데이션,10cm,매직스트로베리사운드,201,1722837.0,,18.99058,58,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-25,166,그라데이션,10cm,매직스트로베리사운드,201,1741482.0,,27.62762,66,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-01,176,그라데이션,10cm,매직스트로베리사운드,201,1763770.0,,21.29743,74,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-08,173,그라데이션,10cm,매직스트로베리사운드,201,1691869.0,,23.40636,100,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2024-04-28,185,너랑 밤새고 싶어,10cm,매직스트로베리사운드,235,4429960.0,,56.71239,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-12,83,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,3923769.0,,61.11452,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-19,46,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,4365546.0,,45.15083,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-05-26,34,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,4186095.0,,48.10606,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-06-02,31,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,4243703.0,,59.54477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-09,34,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,4107637.0,,34.99863,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-16,38,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,3966403.0,,100.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-23,46,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,4008427.0,,32.88629,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-06-30,54,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,3268249.0,,34.24447,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-07,57,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,2885659.0,,24.00013,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-14,64,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,2850141.0,,21.18482,30,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-21,70,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,2905413.0,,20.89817,37,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-28,74,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,1531583.0,,17.90199,70,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-04,72,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,1640426.0,,20.89134,65,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-11,73,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,1782141.0,,23.07534,79,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-18,78,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,1722837.0,,18.99058,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-08-25,82,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,1741482.0,,27.62762,76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-09-01,98,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,1763770.0,,21.29743,85,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-09-08,113,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",202,1691869.0,,23.40636,100,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2024-03-24,192,봄이 좋냐??,10cm,매직스트로베리사운드,206,4334540.0,,30.73983,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-03-31,128,봄이 좋냐??,10cm,매직스트로베리사운드,206,4401173.0,,44.84711,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-07,117,봄이 좋냐??,10cm,매직스트로베리사운드,206,5293595.0,,39.55432,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-04-14,175,봄이 좋냐??,10cm,매직스트로베리사운드,206,5018116.0,,43.09991,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-01-14,158,소년,10cm,매직스트로베리사운드,222,2398879.0,,31.35408,54,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
2024-04-07,162,티라미수 케익,10cm,TOON STUDIO,184,5293595.0,,39.55432,67,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2024-07-14,138,OST ( Feat.CHANMINA ),ASH ISLAND,MIDNIGHT RECORDS,181,2211495.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2024-07-21,172,OST ( Feat.CHANMINA ),ASH ISLAND,MIDNIGHT RECORDS,181,2101743.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
2023-12-17,77,Stay With Me (Feat. Skinny Brown),ASH ISLAND,Ambition Musik,172,1893583.0,,,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2023-12-24,101,Stay With Me (Feat. Skinny Brown),ASH ISLAND,Ambition Musik,172,2079061.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2023-12-31,123,Stay With Me (Feat. Skinny Brown),ASH ISLAND,Ambition Musik,172,2171761.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-01-07,159,Stay With Me (Feat. Skinny Brown),ASH ISLAND,Ambition Musik,172,2150759.0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2024-03-03,156,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-03-10,133,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-03-17,143,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-03-24,145,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-03-31,133,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-04-07,128,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-04-14,148,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-04-21,178,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-04-28,181,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-05-05,191,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-05-12,187,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-05-19,152,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-05-26,150,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-06-02,151,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-06-09,155,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-06-16,180,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-06-23,194,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-08-18,171,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-08-25,169,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-09-01,173,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2024-09-08,190,pocket locket,Alaina Castillo,뮤직테이블,188,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-11-12,185,Make It To Christmas,Ales시아 Cara,"EP Entertainment, LLC / Def Jam",211,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-19,133,Make It To Christmas,Ales시아 Cara,"EP Entertainment, LLC / Def Jam",211,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-26,101,Make It To Christmas,Ales시아 Cara,"EP Entertainment, LLC / Def Jam",211,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-12-03,95,Make It To Christmas,Ales시아 Cara,"EP Entertainment, LLC / Def Jam",211,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-10,91,Make It To Christmas,Ales시아 Cara,"EP Entertainment, LLC / Def Jam",211,,,,100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-17,67,Make It To Christmas,Ales시아 Cara,"EP Entertainment, LLC / Def Jam",211,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-24,77,Make It To Christmas,Ales시아 Cara,"EP Entertainment, LLC / Def Jam",211,,,,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2024-05-05,131,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-05-12,134,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-05-19,134,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-05-26,137,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-06-02,131,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-06-09,132,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-06-16,148,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-06-23,163,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-06-30,179,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-07-07,191,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2024-08-11,196,These Tears,Andy Grammer,S-Curve Records,170,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2023-11-12,140,Last Christmas,Ariana Grande,Universal Music,204,1822520.0,,,12,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-12,140,Last Christmas,Ariana Grande,Universal Music,204,1822520.0,,,49,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-19,104,Last Christmas,Ariana Grande,Universal Music,204,1943476.0,,,10,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-19,104,Last Christmas,Ariana Grande,Universal Music,204,1943476.0,,,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-26,83,Last Christmas,Ariana Grande,Universal Music,204,2014660.0,,,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-11-26,83,Last Christmas,Ariana Grande,Universal Music,204,2014660.0,,,68,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2023-12-03,67,Last Christmas,Ariana Grande,Universal Music,204,2105519.0,,,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-03,67,Last Christmas,Ariana Grande,Universal Music,204,2105519.0,,,45,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-10,63,Last Christmas,Ariana Grande,Universal Music,204,2053693.0,,,11,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-10,63,Last Christmas,Ariana Grande,Universal Music,204,2053693.0,,,84,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-17,32,Last Christmas,Ariana Grande,Universal Music,204,2039136.0,,,14,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-17,32,Last Christmas,Ariana Grande,Universal Music,204,2039136.0,,,100,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-24,48,Last Christmas,Ariana Grande,Universal Music,204,2248274.0,,,13,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-24,48,Last Christmas,Ariana Grande,Universal Music,204,2248274.0,,,67,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-31,163,Last Christmas,Ariana Grande,Universal Music,204,1461444.0,,,15,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-12-31,163,Last Christmas,Ariana Grande,Universal Music,204,1461444.0,,,34,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2023-11-05,157,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,1745621.0,,,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-11-12,85,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,1822520.0,,,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-11-19,61,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,1943476.0,,,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-11-26,36,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,2014660.0,,,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-12-03,24,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,2105519.0,,,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-12-10,18,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,2053693.0,,,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-12-17,8,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,2039136.0,,,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-12-24,13,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,2248274.0,,,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-12-31,89,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,1461444.0,,,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-07,126,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc",204,1398581.0,,,18,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-03-10,156,we can`t be friends (wait for your love),Ariana Grande,Republic Records,229,2677153.0,,,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-03-17,154,we can`t be friends (wait for your love),Ariana Grande,Republic Records,229,2567715.0,,,19,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-03-24,159,we can`t be friends (wait for your love),Ariana Grande,Republic Records,229,2283989.0,,,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-01-14,130,"yes, and?",Ariana Grande,Republic Records,215,2022729.0,,,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-21,141,"yes, and?",Ariana Grande,Republic Records,215,1981560.0,,,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-28,137,"yes, and?",Ariana Grande,Republic Records,215,1810827.0,,,13,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-04,140,"yes, and?",Ariana Grande,Republic Records,215,1729768.0,,,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-11,167,"yes, and?",Ariana Grande,Republic Records,215,1664672.0,,,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-03-03,180,"yes, and?",Ariana Grande,Republic Records,215,1626576.0,,,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2024-03-10,153,"yes, and?",Ariana Grande,Republic Records,215,2677153.0,,,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
2023-11-26,144,Christmas Without You,Ava Max,Atlantic Records UK,169,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
2023-12-03,120,Christmas Without You,Ava Max,Atlantic Records UK,169,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-12-10,114,Christmas Without You,Ava Max,Atlantic Records UK,169,,,,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-12-17,92,Christmas Without You,Ava Max,Atlantic Records UK,169,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2023-12-24,102,Christmas Without You,Ava Max,Atlantic Records UK,169,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-01-28,163,Obsessed,Ayumu Imazu,WM Japan,197,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-04,112,Obsessed,Ayumu Imazu,WM Japan,197,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-11,106,Obsessed,Ayumu Imazu,WM Japan,197,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-18,118,Obsessed,Ayumu Imazu,WM Japan,197,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-02-25,123,Obsessed,Ayumu Imazu,WM Japan,197,,,,5,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
2024-03-03,121,Obsessed,Ayumu Imazu,WM Japan,197,,,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
