Week,Rank,Artist,Weekly Views
2024-08-04,79,Ed Sheeran(에드 시런),1622225
2024-08-04,80,Ariana Grande(아리아나 그란데),1617243
2024-08-04,81,엔믹스,1612014
2024-08-04,82,펀치,1602827
2024-08-04,83,소녀시대,1586046
2024-08-04,84,이창섭,1583993
2024-08-04,85,경서,1566567
2024-08-04,86,이찬원,1544731
2024-08-04,87,에일리(AILEE),1542073
2024-08-04,88,Yorushika(ヨルシカ),1541532
2024-08-04,89,EXO,1529022
2024-08-04,90,케이윌,1524081
2024-08-04,91,바운디,1515316
2024-08-04,92,SG워너비,1493565
2024-08-04,93,티아라,1466251
2024-08-04,94,NCT DREAM,1453093
2024-08-04,95,쿨,1432648
2024-08-04,96,김승민,1430713
2024-08-04,97,디셈버(December),1418517
2024-08-04,98,ITZY,1407498
2024-08-04,99,Ado,1385696
2024-08-04,100,OFFICIAL HIGE DANDISM,1381674
2024-07-28,1,NewJeans,15095802
2024-07-28,2,aespa,10298363
2024-07-28,3,DAY6(데이식스),9061453
2024-07-28,4,(여자)아이들,7092093
2024-07-28,5,IVE,6827564
2024-07-28,6,아이유(IU),6572918
2024-07-28,7,임영웅,5458886
2024-07-28,8,BIGBANG,4945137
2024-07-28,9,KISS OF LIFE,4751276
2024-07-28,10,QWER,4578108
2024-07-28,11,세븐틴(SEVENTEEN),4527090
2024-07-28,12,이무진,4253480
2024-07-28,13,볼빨간사춘기,4053642
2024-07-28,14,태연,3997921
2024-07-28,15,AKMU (악뮤),3789714
2024-07-28,16,이영지,3721749
2024-07-28,17,BLACKPINK,3508737
2024-07-28,18,BTS(방탄소년단),3487292
2024-07-28,19,싸이(PSY),3426381
2024-07-28,20,스트레이 키즈,3261424
2024-07-28,21,Red Velvet,3255148
2024-07-28,22,윤하,3221469
2024-07-28,23,BIG Naughty (서동현),3167119
2024-07-28,24,RIIZE,3122582
2024-07-28,25,허각,3119439
2024-07-28,26,성시경,3021149
2024-07-28,27,릴러말즈(Leellamarz),2995569
2024-07-28,28,TWS (투어스),2877373
2024-07-28,29,르세라핌,2757805
2024-07-28,30,엔플라잉,2719487
2024-07-28,31,Charlie Puth,2707407
2024-07-28,32,ILLIT,2647481
2024-07-28,33,김호중,2630617
2024-07-28,34,Kenshi Yonezu(켄시 요네즈/米津 玄師),2629183
2024-07-28,35,박재범,2622803
2024-07-28,36,TWICE(트와이스),2600993
2024-07-28,37,다비치,2488764
2024-07-28,38,BABYMONSTER,2407440
2024-07-28,39,요아소비,2400070
2024-07-28,40,NCT 127,2297246
2024-07-28,41,크러쉬,2257571
2024-07-28,42,지코(ZICO),2208781
2024-07-28,43,Justin Bieber(저스틴 비버),2199717
2024-07-28,44,정국,2165251
2024-07-28,45,MC 몽,2155813
2024-07-28,46,잔나비,2147375
2024-07-28,47,루시,2137938
2024-07-28,48,멜로망스(MeloMance),2128208
2024-07-28,49,백예린,2112076
2024-07-28,50,폴킴(Paul Kim),2100659
2024-07-28,51,최유리,2097617
2024-07-28,52,에픽하이(EPIK HIGH),2090856
2024-07-28,53,TOIL,2085493
2024-07-28,54,카더가든,2008589
2024-07-28,55,지민 (Jimin),1990644
2024-07-28,56,버즈,1983115
2024-07-28,57,로이킴,1949562
2024-07-28,58,2NE1,1936076
2024-07-28,59,M.C the MAX,1930760
2024-07-28,60,이클립스,1925048
2024-07-28,61,헤이즈(Heize),1910841
2024-07-28,62,임한별,1901596
2024-07-28,63,창모(CHANGMO),1884148
2024-07-28,64,Taylor Swift,1867632
2024-07-28,65,ASH ISLAND,1865249
2024-07-28,66,G-DRAGON,1837973
2024-07-28,67,STAYC(스테이씨),1810132
2024-07-28,68,다이나믹 듀오,1750791
2024-07-28,69,비투비,1727420
2024-07-28,70,Maroon 5(마룬 파이브),1725649
2024-07-28,71,Lauv(라우브),1709428
2024-07-28,72,경서,1707819
2024-07-28,73,Loco,1691356
2024-07-28,74,엔믹스,1681976
2024-07-28,75,Ed Sheeran(에드 시런),1675751
2024-07-28,76,너드커넥션,1660030
2024-07-28,77,이창섭,1657512
2024-07-28,78,The Weeknd (위켄드),1640290
2024-07-28,79,케이윌,1620574
2024-07-28,80,Yorushika(ヨルシカ),1599783
2024-07-28,81,에일리(AILEE),1591442
2024-07-28,82,순순희,1589617
2024-07-28,83,Ariana Grande(아리아나 그란데),1581037
2024-07-28,84,지아,1572951
2024-07-28,85,EXO,1544822
2024-07-28,86,소녀시대,1543464
2024-07-28,87,펀치,1541365
2024-07-28,88,10CM,1531583
2024-07-28,89,바운디,1530435
2024-07-28,90,#안녕,1511400
2024-07-28,91,SG워너비,1499420
2024-07-28,92,이찬원,1488805
2024-07-28,93,FTISLAND(에프티 아일랜드),1478873
2024-07-28,94,NCT DREAM,1472974
2024-07-28,95,OFFICIAL HIGE DANDISM,1452972
2024-07-28,96,ITZY,1451645
2024-07-28,97,김승민,1444324
2024-07-28,98,Ado,1440502
2024-07-28,99,BE'O (비오),1401841
2024-07-28,100,혁오(HYUKOH),1399200
2024-07-21,1,NewJeans,15491282
2024-07-21,2,aespa,10738537
2024-07-21,3,DAY6(데이식스),9252888
2024-07-21,4,(여자)아이들,7224519
2024-07-21,5,아이유(IU),6863392
2024-07-21,6,IVE,6758463
2024-07-21,7,KISS OF LIFE,4956101
2024-07-21,8,BIGBANG,4635942
2024-07-21,9,세븐틴(SEVENTEEN),4515242
2024-07-21,10,이무진,4512607
2024-07-21,11,QWER,4472818
2024-07-21,12,임영웅,4392943
2024-07-21,13,태연,4195136
2024-07-21,14,볼빨간사춘기,4054101
2024-07-21,15,이영지,3744039
2024-07-21,16,AKMU (악뮤),3738265
2024-07-21,17,BTS(방탄소년단),3652058
2024-07-21,18,스트레이 키즈,3600220
2024-07-21,19,BLACKPINK,3348962
2024-07-21,20,허각,3345875
2024-07-21,21,Red Velvet,3322268
2024-07-21,22,성시경,3280820
2024-07-21,23,NCT 127,3149766
2024-07-21,24,윤하,3136398
2024-07-21,25,싸이(PSY),3096010
2024-07-21,26,BIG Naughty (서동현),3055348
2024-07-21,27,TWS (투어스),3042866
2024-07-21,28,릴러말즈(Leellamarz),2946941
2024-07-21,29,엔플라잉,2918390
2024-07-21,30,10CM,2905413
2024-07-21,31,RIIZE,2852572
2024-07-21,32,ILLIT,2694088
2024-07-21,33,르세라핌,2693782
2024-07-21,34,김호중,2672819
2024-07-21,35,Charlie Puth,2670377
2024-07-21,36,지민 (Jimin),2648729
2024-07-21,37,Kenshi Yonezu(켄시 요네즈/米津 玄師),2642141
2024-07-21,38,TWICE(트와이스),2545408
2024-07-21,39,BABYMONSTER,2540234
2024-07-21,40,다비치,2471765
2024-07-21,41,에픽하이(EPIK HIGH),2349437
2024-07-21,42,최유리,2316457
2024-07-21,43,지코(ZICO),2314039
2024-07-21,44,크러쉬,2285120
2024-07-21,45,요아소비,2276842
2024-07-21,46,박재범,2264220
2024-07-21,47,백예린,2226536
2024-07-21,48,정국,2209949
2024-07-21,49,루시,2205374
2024-07-21,50,Justin Bieber(저스틴 비버),2182172
2024-07-21,51,잔나비,2167473
2024-07-21,52,카더가든,2151684
2024-07-21,53,폴킴(Paul Kim),2147117
2024-07-21,54,헤이즈(Heize),2141093
2024-07-21,55,ASH ISLAND,2101743
2024-07-21,56,로이킴,2101492
2024-07-21,57,MC 몽,2097359
2024-07-21,58,이클립스,2090732
2024-07-21,59,창모(CHANGMO),2074665
2024-07-21,60,멜로망스(MeloMance),2073332
2024-07-21,61,TOIL,2048390
2024-07-21,62,임한별,2043596
2024-07-21,63,STAYC(스테이씨),2038566
2024-07-21,64,M.C the MAX,2009460
2024-07-21,65,경서,1980385
2024-07-21,66,버즈,1970332
2024-07-21,67,Taylor Swift,1870235
2024-07-21,68,Lauv(라우브),1822948
2024-07-21,69,너드커넥션,1809060
2024-07-21,70,G-DRAGON,1788329
2024-07-21,71,다이나믹 듀오,1770986
2024-07-21,72,케이윌,1765514
2024-07-21,73,이창섭,1756325
2024-07-21,74,Yorushika(ヨルシカ),1747557
2024-07-21,75,비투비,1741012
2024-07-21,76,#안녕,1685458
2024-07-21,77,Ed Sheeran(에드 시런),1684858
2024-07-21,78,2NE1,1677811
2024-07-21,79,Maroon 5(마룬 파이브),1674168
2024-07-21,80,에일리(AILEE),1664676
2024-07-21,81,The Weeknd (위켄드),1649427
2024-07-21,82,엔믹스,1642833
2024-07-21,83,혁오(HYUKOH),1622377
2024-07-21,84,바운디,1592516
2024-07-21,85,Ariana Grande(아리아나 그란데),1590165
2024-07-21,86,Loco,1587959
2024-07-21,87,지아,1577824
2024-07-21,88,펀치,1567146
2024-07-21,89,Kocchi No Kento,1559617
2024-07-21,90,순순희,1536399
2024-07-21,91,이찬원,1523786
2024-07-21,92,FTISLAND(에프티 아일랜드),1516201
2024-07-21,93,Ado,1503258
2024-07-21,94,SG워너비,1502139
2024-07-21,95,EXO,1497778
2024-07-21,96,소녀시대,1464482
2024-07-21,97,김승민,1461262
2024-07-21,98,Yuuri,1456834
2024-07-21,99,NCT DREAM,1438989
2024-07-21,100,키드 와인,1437571
2024-07-14,1,NewJeans,15978865
2024-07-14,2,aespa,11382103
2024-07-14,3,DAY6(데이식스),9385862
2024-07-14,4,(여자)아이들,7654463
2024-07-14,5,IVE,7017512
2024-07-14,6,아이유(IU),6825158
2024-07-14,7,KISS OF LIFE,5418281
2024-07-14,8,이무진,5021878
2024-07-14,9,QWER,4768769
2024-07-14,10,임영웅,4668609
2024-07-14,11,태연,4517313
2024-07-14,12,이영지,4456240
2024-07-14,13,세븐틴(SEVENTEEN),4396084
2024-07-14,14,BIGBANG,4380824
2024-07-14,15,볼빨간사춘기,4106503
2024-07-14,16,AKMU (악뮤),3822233
2024-07-14,17,Red Velvet,3714153
2024-07-14,18,BLACKPINK,3392891
2024-07-14,19,BTS(방탄소년단),3384647
2024-07-14,20,성시경,3370465
2024-07-14,21,NCT 127,3358712
2024-07-14,22,허각,3254591
2024-07-14,23,TWS (투어스),3184899
2024-07-14,24,엔플라잉,3171312
2024-07-14,25,윤하,3155940
2024-07-14,26,RIIZE,3155036
2024-07-14,27,릴러말즈(Leellamarz),3062983
2024-07-14,28,싸이(PSY),3025240
2024-07-14,29,ILLIT,2951504
2024-07-14,30,BIG Naughty (서동현),2939308
2024-07-14,31,10CM,2850141
2024-07-14,32,BABYMONSTER,2824917
2024-07-14,33,르세라핌,2790346
2024-07-14,34,Charlie Puth,2748857
2024-07-14,35,Kenshi Yonezu(켄시 요네즈/米津 玄師),2606012
2024-07-14,36,TWICE(트와이스),2598152
2024-07-14,37,김호중,2514212
2024-07-14,38,다비치,2402988
2024-07-14,39,지코(ZICO),2402298
2024-07-14,40,크러쉬,2368789
2024-07-14,41,최유리,2363822
2024-07-14,42,요아소비,2322164
2024-07-14,43,백예린,2321092
2024-07-14,44,이클립스,2300496
2024-07-14,45,헤이즈(Heize),2224694
2024-07-14,46,에픽하이(EPIK HIGH),2218009
2024-07-14,47,카더가든,2215371
2024-07-14,48,정국,2215241
2024-07-14,49,ASH ISLAND,2211495
2024-07-14,50,루시,2207124
2024-07-14,51,Justin Bieber(저스틴 비버),2161548
2024-07-14,52,폴킴(Paul Kim),2127556
2024-07-14,53,STAYC(스테이씨),2125127
2024-07-14,54,로이킴,2110813
2024-07-14,55,TOIL,2107412
2024-07-14,56,잔나비,2093895
2024-07-14,57,멜로망스(MeloMance),2089267
2024-07-14,58,임한별,2078646
2024-07-14,59,혁오(HYUKOH),2077232
2024-07-14,60,창모(CHANGMO),2055433
2024-07-14,61,MC 몽,1982257
2024-07-14,62,M.C the MAX,1968629
2024-07-14,63,Taylor Swift,1901707
2024-07-14,64,케이윌,1900465
2024-07-14,65,Lauv(라우브),1852991
2024-07-14,66,버즈,1845981
2024-07-14,67,너드커넥션,1837103
2024-07-14,68,#안녕,1819490
2024-07-14,69,박재범,1810705
2024-07-14,70,경서,1779228
2024-07-14,71,이창섭,1775058
2024-07-14,72,바운디,1734511
2024-07-14,73,탑현,1716165
2024-07-14,74,엔믹스,1692915
2024-07-14,75,비투비,1685275
2024-07-14,76,비비(BIBI),1679241
2024-07-14,77,G-DRAGON,1668175
2024-07-14,78,Maroon 5(마룬 파이브),1656466
2024-07-14,79,Ed Sheeran(에드 시런),1638275
2024-07-14,80,Yorushika(ヨルシカ),1626234
2024-07-14,81,에일리(AILEE),1623273
2024-07-14,82,Ariana Grande(아리아나 그란데),1595341
2024-07-14,83,지아,1589238
2024-07-14,84,Ado,1585673
2024-07-14,85,The Weeknd (위켄드),1577821
2024-07-14,86,Loco,1562281
2024-07-14,87,ENHYPEN,1556472
2024-07-14,88,펀치,1542589
2024-07-14,89,이찬원,1532177
2024-07-14,90,다이나믹 듀오,1525854
2024-07-14,91,Eminem(에미넴),1522077
2024-07-14,92,FTISLAND(에프티 아일랜드),1509931
2024-07-14,93,오마이걸(OH MY GIRL),1469909
2024-07-14,94,키드 와인,1466791
2024-07-14,95,2NE1,1465408
2024-07-14,96,BE'O (비오),1459481
2024-07-14,97,SG워너비,1450778
2024-07-14,98,김승민,1445112
2024-07-14,99,이승철,1441076
2024-07-14,100,EXO,1438376
2024-07-07,1,NewJeans,17623450
2024-07-07,2,aespa,12292128
2024-07-07,3,DAY6(데이식스),8894673
2024-07-07,4,IVE,7339208
2024-07-07,5,아이유(IU),6666054
2024-07-07,6,(여자)아이들,6265775
2024-07-07,7,KISS OF LIFE,5542123
2024-07-07,8,이영지,5199444
2024-07-07,9,이무진,5106995
2024-07-07,10,QWER,4957353
2024-07-07,11,임영웅,4875465
2024-07-07,12,태연,4678155
2024-07-07,13,세븐틴(SEVENTEEN),4489896
2024-07-07,14,BIGBANG,4317725
2024-07-07,15,볼빨간사춘기,4084204
2024-07-07,16,Red Velvet,4053148
2024-07-07,17,AKMU (악뮤),3899855
2024-07-07,18,BLACKPINK,3495133
2024-07-07,19,BABYMONSTER,3438046
2024-07-07,20,엔플라잉,3414554
2024-07-07,21,성시경,3333074
2024-07-07,22,BTS(방탄소년단),3195555
2024-07-07,23,허각,3157593
2024-07-07,24,윤하,3135376
2024-07-07,25,릴러말즈(Leellamarz),3092103
2024-07-07,26,TWS (투어스),3091436
2024-07-07,27,ILLIT,3087692
2024-07-07,28,BIG Naughty (서동현),3049122
2024-07-07,29,RIIZE,3017509
2024-07-07,30,10CM,2885659
2024-07-07,31,르세라핌,2872635
2024-07-07,32,싸이(PSY),2872109
2024-07-07,33,Charlie Puth,2686247
2024-07-07,34,TWICE(트와이스),2618971
2024-07-07,35,혁오(HYUKOH),2570084
2024-07-07,36,Kenshi Yonezu(켄시 요네즈/米津 玄師),2552324
2024-07-07,37,다비치,2506019
2024-07-07,38,이클립스,2482963
2024-07-07,39,김호중,2479404
2024-07-07,40,크러쉬,2417351
2024-07-07,41,백예린,2339504
2024-07-07,42,지코(ZICO),2336456
2024-07-07,43,최유리,2310206
2024-07-07,44,요아소비,2297138
2024-07-07,45,임한별,2278557
2024-07-07,46,에픽하이(EPIK HIGH),2251700
2024-07-07,47,헤이즈(Heize),2248058
2024-07-07,48,STAYC(스테이씨),2217127
2024-07-07,49,루시,2211238
2024-07-07,50,TOIL,2201681
2024-07-07,51,정국,2193710
2024-07-07,52,카더가든,2185735
2024-07-07,53,폴킴(Paul Kim),2161019
2024-07-07,54,로이킴,2157065
2024-07-07,55,Justin Bieber(저스틴 비버),2129066
2024-07-07,56,잔나비,2103500
2024-07-07,57,창모(CHANGMO),2096191
2024-07-07,58,멜로망스(MeloMance),2035557
2024-07-07,59,#안녕,2012936
2024-07-07,60,M.C the MAX,1985778
2024-07-07,61,박재범,1984185
2024-07-07,62,MC 몽,1967791
2024-07-07,63,바운디,1894359
2024-07-07,64,Taylor Swift,1867995
2024-07-07,65,케이윌,1861768
2024-07-07,66,Lauv(라우브),1856207
2024-07-07,67,이창섭,1838692
2024-07-07,68,너드커넥션,1818507
2024-07-07,69,버즈,1804102
2024-07-07,70,엔믹스,1760949
2024-07-07,71,비투비,1755298
2024-07-07,72,G-DRAGON,1656733
2024-07-07,73,지아,1609464
2024-07-07,74,Maroon 5(마룬 파이브),1603894
2024-07-07,75,에일리(AILEE),1597431
2024-07-07,76,ASH ISLAND,1596227
2024-07-07,77,Ado,1572521
2024-07-07,78,Ariana Grande(아리아나 그란데),1570031
2024-07-07,79,경서,1559912
2024-07-07,80,다이나믹 듀오,1555738
2024-07-07,81,Ed Sheeran(에드 시런),1541887
2024-07-07,82,The Weeknd (위켄드),1540132
2024-07-07,83,Loco,1537588
2024-07-07,84,이찬원,1530385
2024-07-07,85,NAYEON,1507092
2024-07-07,86,펀치,1492806
2024-07-07,87,2NE1,1477366
2024-07-07,88,SG워너비,1474365
2024-07-07,89,청하,1468880
2024-07-07,90,BE'O (비오),1467594
2024-07-07,91,김승민,1457051
2024-07-07,92,하동균,1453139
2024-07-07,93,오마이걸(OH MY GIRL),1442664
2024-07-07,94,Yorushika(ヨルシカ),1430923
2024-07-07,95,이승철,1424559
2024-07-07,96,디셈버(December),1421983
2024-07-07,97,FTISLAND(에프티 아일랜드),1413755
2024-07-07,98,키드 와인,1410989
2024-07-07,99,EXO,1384703
2024-07-07,100,파테코,1383293
2024-06-30,1,NewJeans,19234507
2024-06-30,2,aespa,12958635
2024-06-30,3,DAY6(데이식스),8817587
2024-06-30,4,IVE,8148320
2024-06-30,5,아이유(IU),7087236
2024-06-30,6,이영지,6856693
2024-06-30,7,QWER,5345326
2024-06-30,8,임영웅,5110301
2024-06-30,9,Red Velvet,4743625
2024-06-30,10,이무진,4675675
2024-06-30,11,세븐틴(SEVENTEEN),4598213
2024-06-30,12,(여자)아이들,4553727
2024-06-30,13,BIGBANG,4453620
2024-06-30,14,KISS OF LIFE,4411577
2024-06-30,15,볼빨간사춘기,4410409
2024-06-30,16,태연,4358001
2024-06-30,17,AKMU (악뮤),4263685
2024-06-30,18,엔플라잉,3733908
2024-06-30,19,성시경,3650092
2024-06-30,20,RIIZE,3444799
2024-06-30,21,BLACKPINK,3419950
2024-06-30,22,TWS (투어스),3394475
2024-06-30,23,BTS(방탄소년단),3328674
2024-06-30,24,허각,3319539
2024-06-30,25,ILLIT,3289032
2024-06-30,26,10CM,3268249
2024-06-30,27,윤하,3175571
2024-06-30,28,릴러말즈(Leellamarz),3174605
2024-06-30,29,BIG Naughty (서동현),3117654
2024-06-30,30,르세라핌,2991499
2024-06-30,31,Charlie Puth,2824514
2024-06-30,32,싸이(PSY),2817133
2024-06-30,33,이클립스,2710203
2024-06-30,34,크러쉬,2638088
2024-06-30,35,TWICE(트와이스),2630270
2024-06-30,36,Kenshi Yonezu(켄시 요네즈/米津 玄師),2592633
2024-06-30,37,BABYMONSTER,2582742
2024-06-30,38,다비치,2509158
2024-06-30,39,김호중,2499086
2024-06-30,40,LISA,2436359
2024-06-30,41,지코(ZICO),2416063
2024-06-30,42,케이윌,2411437
2024-06-30,43,백예린,2404276
2024-06-30,44,루시,2388189
2024-06-30,45,정국,2347465
2024-06-30,46,임한별,2334572
2024-06-30,47,카더가든,2316982
2024-06-30,48,TOIL,2277737
2024-06-30,49,에픽하이(EPIK HIGH),2276732
2024-06-30,50,최유리,2262893
2024-06-30,51,창모(CHANGMO),2252103
2024-06-30,52,Justin Bieber(저스틴 비버),2246928
2024-06-30,53,잔나비,2243775
2024-06-30,54,요아소비,2213160
2024-06-30,55,폴킴(Paul Kim),2203349
2024-06-30,56,로이킴,2190217
2024-06-30,57,MC 몽,2158154
2024-06-30,58,멜로망스(MeloMance),2111795
2024-06-30,59,헤이즈(Heize),2111340
2024-06-30,60,M.C the MAX,2087507
2024-06-30,61,STAYC(스테이씨),2063402
2024-06-30,62,#안녕,2050971
2024-06-30,63,엔믹스,1992157
2024-06-30,64,Taylor Swift,1965095
2024-06-30,65,Lauv(라우브),1928772
2024-06-30,66,이창섭,1924649
2024-06-30,67,버즈,1858761
2024-06-30,68,너드커넥션,1855248
2024-06-30,69,박재범,1841211
2024-06-30,70,비투비,1768264
2024-06-30,71,NAYEON,1749797
2024-06-30,72,바운디,1687096
2024-06-30,73,Ed Sheeran(에드 시런),1680461
2024-06-30,74,다이나믹 듀오,1676846
2024-06-30,75,Maroon 5(마룬 파이브),1670456
2024-06-30,76,G-DRAGON,1663321
2024-06-30,77,혁오(HYUKOH),1653906
2024-06-30,78,지아,1647954
2024-06-30,79,에일리(AILEE),1647505
2024-06-30,80,Loco,1635602
2024-06-30,81,Ariana Grande(아리아나 그란데),1618781
2024-06-30,82,이찬원,1600232
2024-06-30,83,경서,1587425
2024-06-30,84,하동균,1577841
2024-06-30,85,ASH ISLAND,1569192
2024-06-30,86,The Weeknd (위켄드),1539706
2024-06-30,87,펀치,1525837
2024-06-30,88,오마이걸(OH MY GIRL),1504977
2024-06-30,89,SG워너비,1500034
2024-06-30,90,디셈버(December),1489142
2024-06-30,91,Ado,1487703
2024-06-30,92,김승민,1482496
2024-06-30,93,D.O.,1475002
2024-06-30,94,2NE1,1445389
2024-06-30,95,EXO,1437917
2024-06-30,96,청하,1437025
2024-06-30,97,Yorushika(ヨルシカ),1434555
2024-06-30,98,tripleS (트리플에스),1432155
2024-06-30,99,키드 와인,1404522
2024-06-30,100,Men's Tear (맨스티어),1403997
2024-06-23,1,NewJeans,21501507
2024-06-23,2,aespa,13377084
2024-06-23,3,이영지,9193764
2024-06-23,4,DAY6(데이식스),8947325
2024-06-23,5,IVE,8506624
2024-06-23,6,아이유(IU),7369511
2024-06-23,7,QWER,5849026
2024-06-23,8,임영웅,5230131
2024-06-23,9,볼빨간사춘기,4841063
2024-06-23,10,AKMU (악뮤),4828988
2024-06-23,11,BIGBANG,4774306
2024-06-23,12,세븐틴(SEVENTEEN),4677385
2024-06-23,13,(여자)아이들,4644317
2024-06-23,14,이무진,4603022
2024-06-23,15,태연,4307858
2024-06-23,16,RIIZE,4299216
2024-06-23,17,Red Velvet,4275519
2024-06-23,18,10CM,4008427
2024-06-23,19,성시경,3746023
2024-06-23,20,ILLIT,3488822
2024-06-23,21,BTS(방탄소년단),3439788
2024-06-23,22,BLACKPINK,3422956
2024-06-23,23,허각,3397396
2024-06-23,24,릴러말즈(Leellamarz),3223169
2024-06-23,25,윤하,3219886
2024-06-23,26,엔플라잉,3205982
2024-06-23,27,지코(ZICO),3168635
2024-06-23,28,르세라핌,3129338
2024-06-23,29,싸이(PSY),2980815
2024-06-23,30,BIG Naughty (서동현),2968400
2024-06-23,31,TWS (투어스),2959804
2024-06-23,32,이클립스,2880189
2024-06-23,33,Charlie Puth,2874332
2024-06-23,34,크러쉬,2826206
2024-06-23,35,TWICE(트와이스),2771139
2024-06-23,36,Kenshi Yonezu(켄시 요네즈/米津 玄師),2750549
2024-06-23,37,다비치,2677461
2024-06-23,38,루시,2592409
2024-06-23,39,김호중,2487469
2024-06-23,40,정국,2460951
2024-06-23,41,케이윌,2447268
2024-06-23,42,백예린,2415261
2024-06-23,43,임한별,2380779
2024-06-23,44,KISS OF LIFE,2377850
2024-06-23,45,창모(CHANGMO),2355398
2024-06-23,46,에픽하이(EPIK HIGH),2338729
2024-06-23,47,#안녕,2331016
2024-06-23,48,TOIL,2289609
2024-06-23,49,MC 몽,2279279
2024-06-23,50,카더가든,2260889
2024-06-23,51,폴킴(Paul Kim),2251964
2024-06-23,52,잔나비,2246571
2024-06-23,53,Justin Bieber(저스틴 비버),2229176
2024-06-23,54,최유리,2196410
2024-06-23,55,M.C the MAX,2179425
2024-06-23,56,엔믹스,2176863
2024-06-23,57,요아소비,2167701
2024-06-23,58,로이킴,2163927
2024-06-23,59,멜로망스(MeloMance),2155770
2024-06-23,60,BABYMONSTER,2141263
2024-06-23,61,Taylor Swift,2119219
2024-06-23,62,이창섭,2042262
2024-06-23,63,버즈,1980650
2024-06-23,64,Lauv(라우브),1975958
2024-06-23,65,헤이즈(Heize),1957677
2024-06-23,66,비투비,1928605
2024-06-23,67,NAYEON,1825578
2024-06-23,68,너드커넥션,1797203
2024-06-23,69,박재범,1781939
2024-06-23,70,다이나믹 듀오,1776320
2024-06-23,71,G-DRAGON,1755837
2024-06-23,72,Loco,1749135
