date,Rank,Title,Artist,Production
2023-12-31,56,예뻤어,DAY6,JYP Entertainment
2023-12-31,57,GODS,"NewJeans, League of Legends",라이엇 게임즈
2023-12-31,58,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직
2023-12-31,59,눈이 오잖아 (Feat.헤이즈),이무진,쇼플레이
2023-12-31,60,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment
2023-12-31,61,Dangerously,Charlie Puth,Artist Partners
2023-12-31,62,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우
2023-12-31,63,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스
2023-12-31,64,물론,허각,니즈뮤직
2023-12-31,65,손오공,세븐틴,플레디스
2023-12-31,66,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트"
2023-12-31,67,해요 (2022),#안녕,일팔 프로젝트
2023-12-31,68,나에게 그대만이,탑현,레이벡스
2023-12-31,69,Snowman,Sia,"Monkey Puzzle, Atlantic"
2023-12-31,70,I Love My Body,화사(Hwa Sa),피네이션
2023-12-31,71,모래 알갱이,임영웅,물고기뮤직
2023-12-31,72,"그대가 있는 곳, 언제 어디든",로이킴,SBS 콘텐츠허브
2023-12-31,73,사랑..그게 뭔데,지아 (Zia),니즈뮤직
2023-12-31,74,우리들의 블루스,임영웅,물고기뮤직
2023-12-31,75,Do or Die,임영웅,물고기뮤직
2023-12-31,76,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records
2023-12-31,77,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이"
2023-12-31,78,Dynamite,방탄소년단,BIGHIT MUSIC
2023-12-31,79,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,GLG
2023-12-31,80,봄날,방탄소년단,BIGHIT MUSIC
2023-12-31,81,숲,최유리,쇼파르엔터테인먼트
2023-12-31,82,Stay,"The Kid LAROI, Justin Bieber",Columbia
2023-12-31,83,다시 만날 수 있을까,임영웅,물고기뮤직
2023-12-31,84,어른,Sondia,Stone Music Entertainment
2023-12-31,85,Summer (Feat. BE`O (비오)),Paul Blanco,Ambition Musik
2023-12-31,86,"밤, 바다",최유리,도너츠컬쳐
2023-12-31,87,Talk Saxy,RIIZE,SM Entertainment
2023-12-31,88,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",젤리피쉬 엔터테인먼트
2023-12-31,89,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc"
2023-12-31,90,3D (feat. Jack Harlow),정국,BIGHIT MUSIC
2023-12-31,91,Butter,방탄소년단,BIGHIT MUSIC
2023-12-31,92,New Jeans,NewJeans,ADOR
2023-12-31,93,이루리,우주소녀,스타쉽엔터테인먼트
2023-12-31,94,희재,성시경,씨에스해피엔터테인먼트
2023-12-31,95,꽃구경,황영웅,"골든보이스, 제이"
2023-12-31,96,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직
2023-12-31,97,무지개,임영웅,물고기뮤직
2023-12-31,98,All I Want For Christmas Is You,Mariah Carey,Columbia/Legacy
2023-12-31,99,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트
2023-12-31,100,Be There For Me,NCT 127,SM Entertainment
2023-12-31,101,아버지,임영웅,물고기뮤직
2023-12-31,102,London Boy,임영웅,물고기뮤직
2023-12-31,103,DIE 4 YOU,DEAN,Joombas Co Ltd & Universal Music
2023-12-31,104,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records
2023-12-31,105,Love 119,RIIZE,SM Entertainment
2023-12-31,106,꽃,지수 (JISOO),YG Entertainment
2023-12-31,107,입술 (Feat. 10CM),헤이즈 (Heize),피네이션
2023-12-31,108,Polaroid,임영웅,물고기뮤직
2023-12-31,109,인생찬가,임영웅,물고기뮤직
2023-12-31,110,미리 메리 크리스마스 (Feat. 천둥),아이유 (IU),Kakao Entertainment
2023-12-31,111,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스"
2023-12-31,112,폼미쳤다,영탁,탁스튜디오
2023-12-31,113,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M"
2023-12-31,114,Candy,NCT DREAM,SM Entertainment
2023-12-31,115,달빛에 그려지는,미연 ((여자)아이들),도너츠컬쳐
2023-12-31,116,Fact Check (불가사의; 不可思議),NCT 127,SM Entertainment
2023-12-31,117,A bientot,임영웅,물고기뮤직
2023-12-31,118,Yes or No,정국,BIGHIT MUSIC
2023-12-31,119,Monologue,테이 (Tei),방구석 캐스팅
2023-12-31,120,그리워하다,비투비 (BTOB),큐브엔터테인먼트
2023-12-31,121,That`s Hilarious,Charlie Puth,Atlantic Records UK
2023-12-31,122,연애편지,임영웅,물고기뮤직
2023-12-31,123,Stay With Me (Feat. Skinny Brown),ASH ISLAND,Ambition Musik
2023-12-31,124,Merry PLLIstmas,PLAVE,VLAST
2023-12-31,125,"이쁜 여자가 좋더라 (Feat. Gist, Jayci yucca)",릴러말즈 (Leellamarz),Ambition Musik
2023-12-31,126,거리에서,성시경,제로원인터랙티브
2023-12-31,127,사실말야내가말야그게그러니까말이야,케이시 (Kassy),넥스타엔터테인먼트
2023-12-31,128,그라데이션,10cm,매직스트로베리사운드
2023-12-31,129,1조,이찬혁,YG Entertainment
2023-12-31,130,시작,가호 (Gaho),블렌딩
2023-12-31,131,선물,멜로망스(Melomance),"민트페이퍼, 광합성"
2023-12-31,132,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC
2023-12-31,133,밤하늘의 별을(2020),경서,꿈의엔진
2023-12-31,134,Vancouver 2,BIG Naughty (서동현),H1GHR MUSIC
2023-12-31,135,나의 X에게,경서,꿈의엔진
2023-12-31,136,첫사랑,백아,Baek A
2023-12-31,137,Still With You,정국,BIGHIT MUSIC
2023-12-31,138,Baggy Jeans,NCT U,SM Entertainment
2023-12-31,139,TOMBOY,(여자)아이들,큐브엔터테인먼트
2023-12-31,140,미쳐버리겠다 (MAD),BE`O (비오),BIGPLANETMADE
2023-12-31,141,Off My Face,Justin Bieber,RBMG/Def Jam
2023-12-31,142,꿈,태연 (TAEYEON),모스트콘텐츠
2023-12-31,143,오르트구름,윤하,C9엔터테인먼트
2023-12-31,144,Rewrite The Stars,"Zac Efron, Zendaya",Atlantic Records
2023-12-31,145,Cruel Summer,Taylor Swift,Taylor Swift
2023-12-31,146,ELEVEN,IVE (아이브),스타쉽엔터테인먼트
2023-12-31,147,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),Ambition Musik
2023-12-31,148,내가 아니라도,주호,IN A MILLION
2023-12-31,149,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
2023-12-31,150,Next Level,aespa,SM Entertainment
2023-12-31,151,I`m Not The Only One,Sam Smith,Capitol Records
2023-12-31,152,I WANT,IVE (아이브),스타쉽엔터테인먼트
2023-12-31,153,2002,Anne-Marie,Atlantic Records UK
2023-12-31,154,Cupid,FIFTY FIFTY,ATTRAKT
2023-12-31,155,Cool With You,NewJeans,ADOR
2023-12-31,156,Closer Than This,지민,BIGHIT MUSIC
2023-12-31,157,"잘 지내자, 우리",최유리,쇼파르엔터테인먼트
2023-12-31,158,어디에도,엠씨더맥스 (M.C The Max),뮤직앤뉴
2023-12-31,159,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
2023-12-31,160,그중에 그대를 만나,김호중,캔버스뮤직
2023-12-31,161,눈사람,정승환,안테나뮤직
2023-12-31,162,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD
2023-12-31,163,Last Christmas,Ariana Grande,Universal Music
2023-12-31,164,Sonar (Breaker),NMIXX,JYP Entertainment
2023-12-31,165,해무 (feat. 박다울),PITTA (강형호),아트앤아티스트
2023-12-31,166,CAKE,ITZY (있지),JYP Entertainment
2023-12-31,167,Shut Down,BLACKPINK,YG Entertainment
2023-12-31,168,Celebrity,아이유 (IU),EDAM엔터테인먼트
2023-12-31,169,지극히 사적인 얘기,다비치,WAKEONE
2023-12-31,170,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc"
2023-12-31,171,That`s Not How This Works (feat. Dan + Shay),Charlie Puth,Atlantic Records
2023-12-31,172,잠깐 시간 될까,이무진,"BIGPLANETMADE, SWING ENTERTAINMENT"
2023-12-31,173,스노우볼,볼빨간사춘기,쇼파르엔터테인먼트
2023-12-31,174,사랑노래,dori,dori
2023-12-31,175,혹시 니 생각이 바뀌면,2am,쏘쏘엔터테인먼트
2023-12-31,176,다시 사랑한다면 (니글니글 버터플라이),김필,MBC
2023-12-31,177,I Love You,포지션,신나라뮤직
2023-12-31,178,오랜 날 오랜 밤,AKMU (악뮤),YG Entertainment
2023-12-31,179,그 겨울엔 네가 있어,"허용별 (허각, 신용재, 임한별)",플렉스엠
2023-12-31,180,늦은 밤 너의 집 앞 골목길에서,노을,씨제스엔터테인먼트
2023-12-31,181,INVU,태연 (TAEYEON),SM Entertainment
2023-12-31,182,Shape of You,Ed Sheeran,Atlantic Records UK
2023-12-31,183,Nxde,(여자)아이들,큐브엔터테인먼트
2023-12-31,184,All For You,"정은지, 서인국","젤리피쉬엔터테인먼트, 에이큐브엔터테인먼트"
2023-12-31,185,오늘도 빛나는 너에게 (To You My Light) (Feat.이라온),마크툽 (Maktub),MAKTUB Company
2023-12-31,186,넌 쉽게 말했지만,싱어게인3 49호 가수,"SLL, 뮤직팜"
2023-12-31,187,미워 (Ego),크러쉬 (CRUSH),피네이션
2023-12-31,188,Underwater,권은비,울림 엔터테인먼트
2023-12-31,189,여우비 (낮에 뜨는 달 X 츄 (CHUU)),츄(Chuu),TOON STUDIO
2023-12-31,190,여섯 번째 여름,PLAVE,VLAST
2023-12-31,191,너였다면,정승환,Stone Music Entertainment
2023-12-31,192,Cookie,NewJeans,ADOR
2023-12-31,193,When I Get Old,"Christopher, 청하",Parlophone Denmark
2023-12-31,194,그때 헤어지면 돼,로이킴,"Stone Music Entertainment, MMO Entertainment"
2023-12-31,195,アイドル,YOASOBI,YOASOBI
2023-12-31,196,FEARLESS,LE SSERAFIM (르세라핌),쏘스뮤직
2023-12-31,197,Bye bye my blue,백예린,JYP Entertainment
2023-12-31,198,V (Peace) (feat. AKMU),자이언티(Zion.T),The Black Label
2023-12-31,199,봄이 와도 (Prod. 로이킴),"박종민, 로이킴",Stone Music Entertainment
2023-12-31,200,Memories,RIIZE,SM Entertainment
2024-01-07,1,Perfect Night,LE SSERAFIM (르세라핌),쏘스뮤직
2024-01-07,2,To. X,태연 (TAEYEON),SM Entertainment
2024-01-07,3,비의 랩소디,임재현,"새벽테잎, IK PRODUCTION"
2024-01-07,4,Drama,aespa,SM Entertainment
2024-01-07,5,헤어지자 말해요,박재정,로맨틱팩토리
2024-01-07,6,인사,범진,JMG (더블엑스엔터테인먼트)
2024-01-07,7,첫 눈,EXO,SM Entertainment
2024-01-07,8,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),TOON STUDIO
2024-01-07,9,에피소드,이무진,BIGPLANETMADE
2024-01-07,10,Baddie,IVE (아이브),스타쉽엔터테인먼트
2024-01-07,11,Love 119,RIIZE,SM Entertainment
2024-01-07,12,I AM,IVE (아이브),스타쉽엔터테인먼트
2024-01-07,13,Love Lee,AKMU (악뮤),YG Entertainment
2024-01-07,14,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC
2024-01-07,15,You & Me,제니 (JENNIE),YG Entertainment
2024-01-07,16,Ditto,NewJeans,ADOR
2024-01-07,17,Super Shy,NewJeans,ADOR
2024-01-07,18,Get A Guitar,RIIZE,SM Entertainment
2024-01-07,19,ETA,NewJeans,ADOR
2024-01-07,20,후라이의 꿈,AKMU (악뮤),YG Entertainment
2024-01-07,21,Hype boy,NewJeans,ADOR
2024-01-07,22,너의 모든 순간,성시경,SBS 콘텐츠허브
2024-01-07,23,사막에서 꽃을 피우듯,우디(Woody),메이저나인
2024-01-07,24,Discord,QWER,타마고 프로덕션
2024-01-07,25,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO
2024-01-07,26,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트
2024-01-07,27,MANIAC,VIVIZ (비비지),BIGPLANETMADE
2024-01-07,28,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment
2024-01-07,29,사랑은 늘 도망가,임영웅,모스트콘텐츠
2024-01-07,30,Standing Next to You,정국,BIGHIT MUSIC
2024-01-07,31,OMG,NewJeans,ADOR
2024-01-07,32,사건의 지평선,윤하,C9엔터테인먼트
2024-01-07,33,Spicy,aespa,SM Entertainment
2024-01-07,34,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment
2024-01-07,35,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직
2024-01-07,36,Off The Record,IVE (아이브),스타쉽엔터테인먼트
2024-01-07,37,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트
2024-01-07,38,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",Stone Music Entertainment
2024-01-07,39,예뻤어,DAY6,JYP Entertainment
2024-01-07,40,Either Way,IVE (아이브),스타쉽엔터테인먼트
2024-01-07,41,Fast Forward,전소미,The Black Label
2024-01-07,42,Kitsch,IVE (아이브),스타쉽엔터테인먼트
2024-01-07,43,한 페이지가 될 수 있게,DAY6,JYP Entertainment
2024-01-07,44,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트
2024-01-07,45,사랑인가 봐,멜로망스(Melomance),플렉스엠
2024-01-07,46,심(心),DK,방구석 캐스팅
2024-01-07,47,주저하는 연인들을 위해,잔나비,페포니 뮤직
2024-01-07,48,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트"
2024-01-07,49,After LIKE,IVE (아이브),스타쉽엔터테인먼트
2024-01-07,50,취중고백,김민석,프로젝트 리본
2024-01-07,51,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records
2024-01-07,52,잠시라도 우리,"성시경, 나얼",에스케이재원
2024-01-07,53,음악의 신,세븐틴,플레디스
2024-01-07,54,Chill Kill,레드벨벳(Red Velvet),SM Entertainment
2024-01-07,55,사랑하지 않아서 그랬어,임한별,플렉스엠
2024-01-07,56,Attention,NewJeans,ADOR
2024-01-07,57,Bubble,STAYC(스테이씨),하이업엔터테인먼트
2024-01-07,58,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment
2024-01-07,59,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직
2024-01-07,60,눈이 오잖아 (Feat.헤이즈),이무진,쇼플레이
2024-01-07,61,Dangerously,Charlie Puth,Artist Partners
2024-01-07,62,I Love You,안세하,방구석 캐스팅
2024-01-07,63,손오공,세븐틴,플레디스
2024-01-07,64,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우
2024-01-07,65,물론,허각,니즈뮤직
2024-01-07,66,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스
2024-01-07,67,GODS,"NewJeans, League of Legends",라이엇 게임즈
2024-01-07,68,해요 (2022),#안녕,일팔 프로젝트
2024-01-07,69,화이트 (White),폴킴,와이예스 엔터테인먼트
2024-01-07,70,나에게 그대만이,탑현,레이벡스
2024-01-07,71,사랑..그게 뭔데,지아 (Zia),니즈뮤직
2024-01-07,72,"그대가 있는 곳, 언제 어디든",로이킴,SBS 콘텐츠허브
2024-01-07,73,I Love My Body,화사(Hwa Sa),피네이션
2024-01-07,74,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,GLG
2024-01-07,75,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records
2024-01-07,76,모래 알갱이,임영웅,물고기뮤직
2024-01-07,77,우리들의 블루스,임영웅,물고기뮤직
2024-01-07,78,Do or Die,임영웅,물고기뮤직
2024-01-07,79,Dynamite,방탄소년단,BIGHIT MUSIC
2024-01-07,80,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이"
2024-01-07,81,봄날,방탄소년단,BIGHIT MUSIC
2024-01-07,82,Stay,"The Kid LAROI, Justin Bieber",Columbia
2024-01-07,83,Snowman,Sia,"Monkey Puzzle, Atlantic"
2024-01-07,84,Talk Saxy,RIIZE,SM Entertainment
2024-01-07,85,다시 만날 수 있을까,임영웅,물고기뮤직
2024-01-07,86,숲,최유리,쇼파르엔터테인먼트
2024-01-07,87,어른,Sondia,Stone Music Entertainment
2024-01-07,88,꽃구경,황영웅,"골든보이스, 제이"
2024-01-07,89,"밤, 바다",최유리,도너츠컬쳐
2024-01-07,90,Summer (Feat. BE`O (비오)),Paul Blanco,Ambition Musik
2024-01-07,91,Butter,방탄소년단,BIGHIT MUSIC
2024-01-07,92,희재,성시경,씨에스해피엔터테인먼트
2024-01-07,93,UNTOUCHABLE,ITZY (있지),JYP Entertainment
2024-01-07,94,3D (feat. Jack Harlow),정국,BIGHIT MUSIC
2024-01-07,95,무지개,임영웅,물고기뮤직
2024-01-07,96,New Jeans,NewJeans,ADOR
2024-01-07,97,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직
2024-01-07,98,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트
2024-01-07,99,아버지,임영웅,물고기뮤직
2024-01-07,100,London Boy,임영웅,물고기뮤직
2024-01-07,101,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records
2024-01-07,102,꽃,지수 (JISOO),YG Entertainment
2024-01-07,103,Polaroid,임영웅,물고기뮤직
2024-01-07,104,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스"
2024-01-07,105,그렇지 않아,규현 (KYUHYUN),안테나뮤직
2024-01-07,106,인생찬가,임영웅,물고기뮤직
2024-01-07,107,DIE 4 YOU,DEAN,Joombas Co Ltd & Universal Music
2024-01-07,108,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M"
2024-01-07,109,A bientot,임영웅,물고기뮤직
2024-01-07,110,That`s Hilarious,Charlie Puth,Atlantic Records UK
2024-01-07,111,Candy,NCT DREAM,SM Entertainment
2024-01-07,112,Monologue,테이 (Tei),방구석 캐스팅
2024-01-07,113,I Love You (Prod. 김도훈),홍이삭,"SLL, 뮤직팜"
2024-01-07,114,머물러주오 (Prod. 안신애 & Philtre),소수빈,"SLL, 뮤직팜"
2024-01-07,115,Yes or No,정국,BIGHIT MUSIC
2024-01-07,116,그리워하다,비투비 (BTOB),큐브엔터테인먼트
2024-01-07,117,입술 (Feat. 10CM),헤이즈 (Heize),피네이션
2024-01-07,118,너를 너를 너를,먼데이 키즈 (Monday Kiz),TOON STUDIO
2024-01-07,119,달빛에 그려지는,미연 ((여자)아이들),도너츠컬쳐
2024-01-07,120,Be There For Me,NCT 127,SM Entertainment
2024-01-07,121,연애편지,임영웅,물고기뮤직
2024-01-07,122,거리에서,성시경,제로원인터랙티브
2024-01-07,123,선물,멜로망스(Melomance),"민트페이퍼, 광합성"
2024-01-07,124,Fact Check (불가사의; 不可思議),NCT 127,SM Entertainment
2024-01-07,125,Cruel Summer,Taylor Swift,Taylor Swift
2024-01-07,126,Santa Tell Me,Ariana Grande,"Republic Records, a division of UMG Recordings,Inc"
2024-01-07,127,그라데이션,10cm,매직스트로베리사운드
2024-01-07,128,밤하늘의 별을(2020),경서,꿈의엔진
2024-01-07,129,Memories,RIIZE,SM Entertainment
2024-01-07,130,Baggy Jeans,NCT U,SM Entertainment
2024-01-07,131,"이쁜 여자가 좋더라 (Feat. Gist, Jayci yucca)",릴러말즈 (Leellamarz),Ambition Musik
2024-01-07,132,Off My Face,Justin Bieber,RBMG/Def Jam
2024-01-07,133,Merry PLLIstmas,PLAVE,VLAST
2024-01-07,134,나의 X에게,경서,꿈의엔진
2024-01-07,135,크리스마스니까,"성시경, 박효신, 이석훈, 서인국, 빅스 (VIXX)",젤리피쉬 엔터테인먼트
2024-01-07,136,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC
2024-01-07,137,사실말야내가말야그게그러니까말이야,케이시 (Kassy),넥스타엔터테인먼트
2024-01-07,138,좋은 사람,김나영,모스트콘텐츠
2024-01-07,139,TOMBOY,(여자)아이들,큐브엔터테인먼트
2024-01-07,140,Next Level,aespa,SM Entertainment
2024-01-07,141,첫사랑,백아,Baek A
2024-01-07,142,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트
2024-01-07,143,기억해줘요 내 모든 날과 그때를,거미,Beyond Music
2024-01-07,144,ELEVEN,IVE (아이브),스타쉽엔터테인먼트
2024-01-07,145,넌 쉽게 말했지만,싱어게인3 49호 가수,"SLL, 뮤직팜"
2024-01-07,146,내가 아니라도,주호,IN A MILLION
2024-01-07,147,I`m Not The Only One,Sam Smith,Capitol Records
2024-01-07,148,All I Want For Christmas Is You,Mariah Carey,Columbia/Legacy
2024-01-07,149,Still With You,정국,BIGHIT MUSIC
2024-01-07,150,비보라 (BIBORA),SF9 (에스에프나인),FNC엔터테인먼트
2024-01-07,151,Vancouver 2,BIG Naughty (서동현),H1GHR MUSIC
2024-01-07,152,거리에서 (Feat. ASH ISLAND),릴러말즈 (Leellamarz),Ambition Musik
2024-01-07,153,Rewrite The Stars,"Zac Efron, Zendaya",Atlantic Records
2024-01-07,154,2002,Anne-Marie,Atlantic Records UK
2024-01-07,155,어디에도,엠씨더맥스 (M.C The Max),뮤직앤뉴
