Unnamed: 0,date,Rank,Title,Artist_x,Production,Weekly Views,Genre,Runtime,New_Artist,n_score,g_score,ky_chart_on,Artist_y,Date,Ratio
9857,2024-08-18,12,고민중독,QWER,타마고 프로덕션,4018998.0,가요 / 락,2:56,큐더블유이알,43.22183,43.0,False,큐더블유이알,2024-08-18,43.22183
9985,2024-08-18,137,Discord,QWER,타마고 프로덕션,4018998.0,가요 / 락,2:48,큐더블유이알,43.22183,43.0,False,큐더블유이알,2024-08-18,43.22183
9858,2024-08-18,13,Magnetic,아일릿(ILLIT),빌리프랩,2546777.0,가요 / 댄스,2:41,아일릿,2.63933,8.0,False,아일릿,2024-08-18,2.63933
9925,2024-08-18,77,Lucky Girl Syndrome,아일릿(ILLIT),빌리프랩,2546777.0,가요 / 댄스,2:20,아일릿,2.63933,8.0,False,아일릿,2024-08-18,2.63933
9863,2024-08-18,18,첫 만남은 계획대로 되지 않아,TWS (투어스),플레디스,2383606.0,가요 / 전체,2:32,투어스,17.40632,44.0,False,투어스,2024-08-18,17.40632
9873,2024-08-18,28,내가 S면 넌 나의 N이 되어줘,TWS (투어스),플레디스,2383606.0,가요 / 댄스,2:48,투어스,17.40632,44.0,False,투어스,2024-08-18,17.40632
9864,2024-08-18,19,해야 (HEYA),IVE (아이브),스타쉽엔터테인먼트,6471122.0,가요 / 댄스,3:10,아이브,30.57441,28.0,False,아이브,2024-08-18,30.57441
9878,2024-08-18,33,I AM,IVE (아이브),스타쉽엔터테인먼트,6471122.0,가요 / 댄스,3:04,아이브,30.57441,28.0,False,아이브,2024-08-18,30.57441
9901,2024-08-18,54,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트,6471122.0,가요 / 댄스,2:57,아이브,30.57441,28.0,False,아이브,2024-08-18,30.57441
9906,2024-08-18,59,Accendio,IVE (아이브),스타쉽엔터테인먼트,6471122.0,가요 / 댄스,3:12,아이브,30.57441,28.0,False,아이브,2024-08-18,30.57441
9946,2024-08-18,98,After LIKE,IVE (아이브),스타쉽엔터테인먼트,6471122.0,가요 / 댄스,2:57,아이브,30.57441,28.0,False,아이브,2024-08-18,30.57441
9959,2024-08-18,111,Kitsch,IVE (아이브),스타쉽엔터테인먼트,6471122.0,가요 / 댄스,3:15,아이브,30.57441,28.0,False,아이브,2024-08-18,30.57441
9967,2024-08-18,119,Baddie,IVE (아이브),스타쉽엔터테인먼트,6471122.0,가요 / 댄스,2:34,아이브,30.57441,28.0,False,아이브,2024-08-18,30.57441
9865,2024-08-18,20,Supersonic,프로미스나인 (fromis_9),플레디스,3279919.0,가요 / 댄스,2:54,프로미스나인,100.0,79.0,False,프로미스나인,2024-08-18,100.0
9866,2024-08-18,21,천상연,이창섭,TOON STUDIO,1643109.0,가요 / 발라드,4:31,이창섭,20.57503,25.0,False,이창섭,2024-08-18,20.57503
9867,2024-08-18,22,SPOT! (feat. JENNIE),지코 (ZICO),KOZ 엔터테인먼트,1885322.0,가요 / 랩/힙합,2:48,지코,3.20172,9.0,False,지코,2024-08-18,3.20172
9868,2024-08-18,23,에피소드,이무진,BIGPLANETMADE,3869355.0,가요 / 락,3:25,이무진,41.30269,40.0,False,이무진,2024-08-18,41.30269
9899,2024-08-18,52,청혼하지 않을 이유를 못 찾았어,이무진,BIGPLANETMADE,3869355.0,가요 / 발라드,4:23,이무진,41.30269,40.0,False,이무진,2024-08-18,41.30269
10054,2024-08-18,200,신호등,이무진,쇼플레이,3869355.0,가요 / 락,3:52,이무진,41.30269,40.0,False,이무진,2024-08-18,41.30269
9870,2024-08-18,25,Boom Boom Bass,라이즈,SM Entertainment,2330093.0,가요 / 댄스,2:33,라이즈,13.35086,28.0,False,라이즈,2024-08-18,13.35086
9914,2024-08-18,67,Get A Guitar,라이즈,SM Entertainment,2330093.0,가요 / 댄스,2:40,라이즈,13.35086,28.0,False,라이즈,2024-08-18,13.35086
9919,2024-08-18,72,Love 119,라이즈,SM Entertainment,2330093.0,가요 / 댄스,2:54,라이즈,13.35086,28.0,False,라이즈,2024-08-18,13.35086
9942,2024-08-18,94,Impossible,라이즈,SM Entertainment,2330093.0,가요 / 댄스,3:02,라이즈,13.35086,28.0,False,라이즈,2024-08-18,13.35086
9955,2024-08-18,107,Siren,라이즈,SM Entertainment,2330093.0,가요 / 댄스,2:28,라이즈,13.35086,28.0,False,라이즈,2024-08-18,13.35086
9871,2024-08-18,26,미안해 미워해 사랑해,크러쉬 (CRUSH),소리날리,2307249.0,OST / 드라마,4:04,크러쉬,13.44734,35.0,False,크러쉬,2024-08-18,13.44734
9872,2024-08-18,27,슬픈 초대장,순순희(지환),"제나두엔터테인먼트, 끌림엔터테인먼트",1566626.0,가요 / 발라드,4:07,순순희,47.46879,0.0,True,순순희,2024-08-18,47.46879
9969,2024-08-18,121,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트",1566626.0,가요 / 인디,3:37,순순희,47.46879,0.0,False,순순희,2024-08-18,47.46879
9874,2024-08-18,29,비의 랩소디,임재현,"새벽테잎, IK PRODUCTION",0.0,가요 / 발라드,3:55,임재현,12.37429,0.0,True,임재현,2024-08-18,12.37429
9875,2024-08-18,30,Love wins all,아이유 (IU),EDAM엔터테인먼트,7033073.0,가요 / 발라드,4:31,아이유,25.87236,44.0,False,아이유,2024-08-18,25.87236
9984,2024-08-18,136,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M",7033073.0,가요 / 발라드,4:13,아이유,25.87236,44.0,False,아이유,2024-08-18,25.87236
10016,2024-08-18,165,홀씨,아이유 (IU),EDAM엔터테인먼트,7033073.0,가요 / 랩/힙합,3:11,아이유,25.87236,44.0,False,아이유,2024-08-18,25.87236
10030,2024-08-18,177,Blueming,아이유 (IU),Kakao Entertainment,7033073.0,가요 / 락,3:37,아이유,25.87236,44.0,False,아이유,2024-08-18,25.87236
9876,2024-08-18,31,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),TOON STUDIO,1972127.0,가요 / 발라드,4:11,너드커넥션,38.23681,72.0,False,너드커넥션,2024-08-18,38.23681
9991,2024-08-18,142,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records,1972127.0,가요 / 인디,4:26,너드커넥션,38.23681,72.0,False,너드커넥션,2024-08-18,38.23681
9881,2024-08-18,35,To. X,태연 (TAEYEON),SM Entertainment,4166191.0,가요 / R&B/소울,2:50,태연,39.78622,43.0,False,태연,2024-08-18,39.78622
9924,2024-08-18,76,꿈,태연 (TAEYEON),모스트콘텐츠,4166191.0,OST / 드라마,3:59,태연,39.78622,43.0,False,태연,2024-08-18,39.78622
10033,2024-08-18,180,Weekend,태연 (TAEYEON),SM Entertainment,4166191.0,가요 / 댄스,3:53,태연,39.78622,43.0,False,태연,2024-08-18,39.78622
9883,2024-08-18,37,헤어지자 말해요,박재정,로맨틱팩토리,0.0,가요 / 발라드,4:04,박재정,10.89363,0.0,True,박재정,2024-08-18,10.89363
9888,2024-08-18,41,너의 모든 순간,성시경,SBS 콘텐츠허브,3055752.0,OST / 드라마,4:03,성시경,22.98795,11.0,False,성시경,2024-08-18,22.98795
9989,2024-08-18,141,희재,성시경,씨에스해피엔터테인먼트,3055752.0,OST / 한국영화,4:42,성시경,22.98795,11.0,True,성시경,2024-08-18,22.98795
9990,2024-08-18,141,희재,성시경,씨에스해피엔터테인먼트,3055752.0,OST / 한국영화,4:42,성시경,22.98795,11.0,True,성시경,2024-08-18,22.98795
10009,2024-08-18,158,거리에서,성시경,제로원인터랙티브,3055752.0,가요 / 발라드,4:39,성시경,22.98795,11.0,False,성시경,2024-08-18,22.98795
9889,2024-08-18,42,SHEESH,BABYMONSTER,YG Entertainment,1989324.0,가요 / 랩/힙합,2:50,베이비몬스터,11.02848,2.0,False,베이비몬스터,2024-08-18,11.02848
9965,2024-08-18,117,FOREVER,BABYMONSTER,YG Entertainment,1989324.0,가요 / 댄스,3:33,베이비몬스터,11.02848,2.0,False,베이비몬스터,2024-08-18,11.02848
9890,2024-08-18,43,별별별 (See that?),엔믹스,JYP Entertainment,3864802.0,가요 / 댄스,3:03,엔믹스,100.0,21.0,False,엔믹스,2024-08-18,100.0
10052,2024-08-18,198,DASH,엔믹스,JYP Entertainment,3864802.0,가요 / 댄스,2:47,엔믹스,100.0,21.0,False,엔믹스,2024-08-18,100.0
9891,2024-08-18,44,인사,범진,JMG (더블엑스엔터테인먼트),0.0,가요 / 인디,3:36,범진,25.87763,10.0,False,범진,2024-08-18,25.87763
9892,2024-08-18,45,밤양갱,비비(BIBI),Feel Ghood Music,0.0,가요 / R&B/소울,2:26,비비,10.69391,31.0,False,비비,2024-08-18,10.69391
9894,2024-08-18,47,주저하는 연인들을 위해,잔나비,페포니 뮤직,2447229.0,가요 / 인디,4:25,잔나비,11.37157,29.0,True,잔나비,2024-08-18,11.37157
10041,2024-08-18,188,뜨거운 여름밤은 가고 남은 건 볼품없지만,잔나비,페포니 뮤직,2447229.0,가요 / 발라드,4:03,잔나비,11.37157,29.0,False,잔나비,2024-08-18,11.37157
9895,2024-08-18,48,사건의 지평선,윤하,C9엔터테인먼트,3041338.0,가요 / 락,5:01,윤하,21.86703,8.0,False,윤하,2024-08-18,21.86703
9896,2024-08-18,49,Girls Never Die,tripleS (트리플에스),모드하우스,0.0,가요 / 댄스,3:08,빅뱅,30.4944,10.0,False,빅뱅,2024-08-18,30.4944
9897,2024-08-18,50,사랑은 늘 도망가,임영웅,모스트콘텐츠,4413211.0,OST / 드라마,4:03,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9936,2024-08-18,88,우리들의 블루스,임영웅,물고기뮤직,4413211.0,가요 / 발라드,3:27,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9938,2024-08-18,90,모래 알갱이,임영웅,물고기뮤직,4413211.0,가요 / 발라드,3:40,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9939,2024-08-18,91,온기,임영웅,물고기뮤직,4413211.0,가요 / 발라드,3:55,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9944,2024-08-18,96,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이",4413211.0,가요 / 트로트,4:03,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9945,2024-08-18,97,Home,임영웅,물고기뮤직,4413211.0,가요 / 댄스,3:55,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9952,2024-08-18,104,다시 만날 수 있을까,임영웅,물고기뮤직,4413211.0,가요 / 발라드,4:34,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9963,2024-08-18,115,무지개,임영웅,물고기뮤직,4413211.0,가요 / 전체,3:16,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9966,2024-08-18,118,Do or Die,임영웅,물고기뮤직,4413211.0,가요 / 댄스,3:25,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9970,2024-08-18,122,London Boy,임영웅,물고기뮤직,4413211.0,가요 / 락,4:04,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9976,2024-08-18,128,Polaroid,임영웅,물고기뮤직,4413211.0,가요 / 락,3:26,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9980,2024-08-18,132,인생찬가,임영웅,물고기뮤직,4413211.0,가요 / 발라드,3:53,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
10010,2024-08-18,159,연애편지,임영웅,물고기뮤직,4413211.0,가요 / 블루스/포크,3:35,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
10037,2024-08-18,184,보금자리,임영웅,물고기뮤직,4413211.0,가요 / 트로트,2:52,임영웅,51.34914,25.0,False,임영웅,2024-08-18,51.34914
9898,2024-08-18,51,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC,1972842.0,가요 / 댄스,3:04,정국,14.35577,15.0,False,정국,2024-08-18,14.35577
9902,2024-08-18,55,Perfect Night,LE SSERAFIM (르세라핌),쏘스뮤직,2581000.0,가요 / 댄스,2:39,르세라핌,8.10511,16.0,False,르세라핌,2024-08-18,8.10511
9932,2024-08-18,84,EASY,LE SSERAFIM (르세라핌),쏘스뮤직,2581000.0,가요 / 랩/힙합,2:45,르세라핌,8.10511,16.0,False,르세라핌,2024-08-18,8.10511
9975,2024-08-18,127,Smart,LE SSERAFIM (르세라핌),쏘스뮤직,2581000.0,가요 / R&B/소울,2:46,르세라핌,8.10511,16.0,False,르세라핌,2024-08-18,8.10511
10018,2024-08-18,167,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직,2581000.0,가요 / 댄스,3:06,르세라핌,8.10511,16.0,False,르세라핌,2024-08-18,8.10511
9904,2024-08-18,57,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment,3507992.0,가요 / 발라드,4:50,악뮤,12.31809,18.0,False,악뮤,2024-08-18,12.31809
9916,2024-08-18,69,Love Lee,AKMU (악뮤),YG Entertainment,3507992.0,가요 / 댄스,3:00,악뮤,12.31809,18.0,False,악뮤,2024-08-18,12.31809
9995,2024-08-18,146,후라이의 꿈,AKMU (악뮤),YG Entertainment,3507992.0,가요 / 블루스/포크,3:25,악뮤,12.31809,18.0,False,악뮤,2024-08-18,12.31809
9907,2024-08-18,60,Cosmic,레드벨벳(Red Velvet),SM Entertainment,3183564.0,가요 / 댄스,3:46,레드벨벳,14.12168,23.0,False,레드벨벳,2024-08-18,14.12168
9908,2024-08-18,61,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment,1967298.0,OST / 드라마,3:31,폴킴,4.40953,19.0,False,폴킴,2024-08-18,4.40953
9909,2024-08-18,62,MANIAC,VIVIZ (비비지),BIGPLANETMADE,0.0,가요 / 댄스,3:16,비비지,25.87272,8.0,False,비비지,2024-08-18,25.87272
9913,2024-08-18,66,사막에서 꽃을 피우듯,우디(Woody),메이저나인,0.0,가요 / 발라드,4:19,우디,32.72076,46.0,False,우디,2024-08-18,32.72076
9915,2024-08-18,68,삐그덕 (Walk),NCT 127,SM Entertainment,1654945.0,가요 / 랩/힙합,3:12,엔시티 127,26.64601,7.0,False,엔시티 127,2024-08-18,26.64601
9917,2024-08-18,70,사랑인가 봐,멜로망스(Melomance),플렉스엠,2081625.0,OST / 드라마,3:05,멜로망스,39.4686,5.0,False,멜로망스,2024-08-18,39.4686
10028,2024-08-18,176,선물,멜로망스(Melomance),"민트페이퍼, 광합성",2081625.0,가요 / 인디,4:21,멜로망스,39.4686,5.0,False,멜로망스,2024-08-18,39.4686
10029,2024-08-18,176,선물,멜로망스(Melomance),"민트페이퍼, 광합성",2081625.0,가요 / 인디,4:21,멜로망스,39.4686,0.0,False,멜로망스,2024-08-18,39.4686
9918,2024-08-18,71,취중고백,김민석,프로젝트 리본,0.0,가요 / 발라드,3:48,김민석,23.44799,55.0,False,김민석,2024-08-18,23.44799
9920,2024-08-18,73,그랬나봐,유회승 (N.Flying),"BON FACTORY, Stone Music Entertainment",0.0,OST / 드라마,4:21,유회승,16.9038,0.0,False,유회승,2024-08-18,16.9038
9921,2024-08-18,73,그랬나봐,유회승 (N.Flying),"BON FACTORY, Stone Music Entertainment",0.0,OST / 드라마,4:21,유회승,16.9038,0.0,False,유회승,2024-08-18,16.9038
9922,2024-08-18,74,Cruel Summer,Taylor Swift,테일러 스위프트,2049354.0,POP / 팝,2:59,테일러 스위프트,13.91565,40.0,False,테일러 스위프트,2024-08-18,13.91565
9926,2024-08-18,78,봄눈,10cm,"BON FACTORY, Stone Music Entertainment",1722837.0,OST / 드라마,3:22,10cm,18.99058,55.0,False,10cm,2024-08-18,18.99058
10017,2024-08-18,166,그라데이션,10cm,매직스트로베리사운드,1722837.0,가요 / 인디,3:21,10cm,18.99058,58.0,False,10cm,2024-08-18,18.99058
9927,2024-08-18,79,네가 내 마음에 자리 잡았다 (Into You),엔플라잉 (N.Flying),FNC엔터테인먼트,2537428.0,가요 / 락,2:38,엔플라잉,28.83009,42.0,False,엔플라잉,2024-08-18,28.83009
10034,2024-08-18,181,Blue Moon,엔플라잉 (N.Flying),FNC엔터테인먼트,2537428.0,가요 / 락,3:35,엔플라잉,28.83009,42.0,False,엔플라잉,2024-08-18,28.83009
9928,2024-08-18,80,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스,4245404.0,가요 / 댄스,3:25,부석순,39.42006,1.0,False,부석순,2024-08-18,39.42006
9929,2024-08-18,81,MAESTRO,세븐틴,플레디스,4245404.0,가요 / 댄스,3:19,세븐틴,32.09958,47.0,False,세븐틴,2024-08-18,32.09958
9982,2024-08-18,134,손오공,세븐틴,플레디스,4245404.0,가요 / 댄스,3:20,세븐틴,32.09958,47.0,False,세븐틴,2024-08-18,32.09958
10013,2024-08-18,162,청춘찬가,세븐틴,플레디스,4245404.0,가요 / 락,3:12,세븐틴,32.09958,47.0,False,세븐틴,2024-08-18,32.09958
9930,2024-08-18,82,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records,2752372.0,POP / 팝,3:09,찰리 푸스,30.54594,7.0,False,찰리 푸스,2024-08-18,30.54594
9953,2024-08-18,105,Dangerously,Charlie Puth,Artist Partners,2752372.0,POP / 팝,3:19,찰리 푸스,30.54594,7.0,False,찰리 푸스,2024-08-18,30.54594
9931,2024-08-18,83,Dynamite,방탄소년단,BIGHIT MUSIC,3030700.0,가요 / 댄스,3:19,방탄소년단,59.91384,8.0,False,방탄소년단,2024-08-18,59.91384
9937,2024-08-18,89,봄날,방탄소년단,BIGHIT MUSIC,3030700.0,가요 / 댄스,4:34,방탄소년단,59.91384,8.0,False,방탄소년단,2024-08-18,59.91384
9934,2024-08-18,86,내가 그댈,하동균,트라이어스,0.0,가요 / R&B/소울,3:54,하동균,23.44094,1.0,False,하동균,2024-08-18,23.44094
9935,2024-08-18,87,Who,지민,BIGHIT MUSIC,0.0,가요 / 댄스,2:51,지민,30.76646,46.0,False,지민,2024-08-18,30.76646
9948,2024-08-18,100,플러팅,황인욱,678 MUSIC,0.0,가요 / 발라드,4:06,황인욱,76.59436,6.0,False,황인욱,2024-08-18,76.59436
9950,2024-08-18,102,심(心),DK,방구석 캐스팅,0.0,가요 / 락,4:17,디케이,40.82079,15.0,False,디케이,2024-08-18,40.82079
9956,2024-08-18,108,Balloon in Love,선미,어비스컴퍼니,0.0,가요 / 댄스,3:14,선미,13.90076,13.0,False,선미,2024-08-18,13.90076
9957,2024-08-18,109,Chk Chk Boom,Stray Kids (스트레이 키즈),JYP Entertainment,2449073.0,가요 / 랩/힙합,2:28,스트레이 키즈,42.03672,48.0,False,스트레이 키즈,2024-08-18,42.03672
9960,2024-08-18,112,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO,2257373.0,가요 / 발라드,4:18,로이킴,28.25242,36.0,False,로이킴,2024-08-18,28.25242
9962,2024-08-18,114,도망가자 (Run With Me),로이킴,TOON STUDIO,2257373.0,가요 / 발라드,4:30,로이킴,28.25242,36.0,False,로이킴,2024-08-18,28.25242
9961,2024-08-18,113,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records,1636007.0,OST / 전체,3:13,라우브,11.57473,4.0,False,라우브,2024-08-18,11.57473
9964,2024-08-18,116,사랑하지 않아서 그랬어,임한별,플렉스엠,1914667.0,가요 / 발라드,3:44,임한별,22.90985,7.0,False,임한별,2024-08-18,22.90985
10005,2024-08-18,155,혼술하고 싶은 밤,임한별,TOON STUDIO,1914667.0,가요 / 발라드,4:00,임한별,22.90985,77.0,False,임한별,2024-08-18,22.90985
10006,2024-08-18,155,혼술하고 싶은 밤,임한별,TOON STUDIO,1914667.0,가요 / 발라드,4:00,임한별,22.90985,7.0,False,임한별,2024-08-18,22.90985
9972,2024-08-18,124,숲,최유리,쇼파르엔터테인먼트,2315376.0,가요 / 인디,3:48,최유리,44.72063,37.0,False,최유리,2024-08-18,44.72063
9973,2024-08-18,125,여행,볼빨간사춘기,쇼파르엔터테인먼트,3837206.0,가요 / 인디,3:41,볼빨간사춘기,39.19128,16.0,False,볼빨간사춘기,2024-08-18,39.19128
10032,2024-08-18,179,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트,3837206.0,가요 / 인디,3:45,볼빨간사춘기,39.19128,16.0,False,볼빨간사춘기,2024-08-18,39.19128
9978,2024-08-18,130,건물 사이에 피어난 장미 (Rose Blossom),하이키,GLG,0.0,가요 / 댄스,3:16,하이키,18.56607,0.0,False,하이키,2024-08-18,18.56607
9983,2024-08-18,135,BIRDS OF A FEATHER,Billie Eilish,"Darkroom, Interscope Records",0.0,POP / 락,3:30,빌리 아일리시,7.18355,30.0,False,빌리 아일리시,2024-08-18,7.18355
9986,2024-08-18,138,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment,0.0,가요 / 발라드,2:43,디오,24.67374,36.0,False,디오,2024-08-18,24.67374
9987,2024-08-18,139,Shape of You,Ed Sheeran,Atlantic Records UK,1667134.0,POP / 팝,3:54,에드 시런,63.68851,81.0,False,에드 시런,2024-08-18,63.68851
9988,2024-08-18,140,You & Me,제니 (JENNIE),YG Entertainment,0.0,가요 / 댄스,2:59,제니,7.53346,22.0,False,제니,2024-08-18,7.53346
9992,2024-08-18,143,Summer (Feat. 비오 (비오)),폴 블랑코,Ambition Musik,0.0,가요 / 랩/힙합,3:20,폴 블랑코,23.04955,0.0,False,폴 블랑코,2024-08-18,23.04955
9993,2024-08-18,144,고민중독 (Ballad Ver.),"허용별 (허각, 신용재, 임한별)",플렉스엠,2727084.0,가요 / 발라드,3:45,허용별,34.94077,0.0,False,허용별,2024-08-18,34.94077
9994,2024-08-18,145,yours,데이먼스 이어 (Damons Year),Akashic Records,0.0,가요 / 인디,2:45,데이먼스 이어,45.17284,74.0,False,데이먼스 이어,2024-08-18,45.17284
9996,2024-08-18,147,New Woman (Feat. ROSALIA),리사 (LISA),Lloud Co./RCA Records,2318293.0,POP / 팝,3:00,리사,26.50839,28.0,False,리사,2024-08-18,26.50839
9997,2024-08-18,148,TOMBOY,혁오 (hyukoh),두루두루 아티스트 컴퍼니,0.0,가요 / 락,4:02,혁오,24.18017,5.0,False,혁오,2024-08-18,24.18017
9998,2024-08-18,148,TOMBOY,혁오 (hyukoh),두루두루 아티스트 컴퍼니,0.0,가요 / 락,4:02,혁오,24.18017,18.0,False,혁오,2024-08-18,24.18017
10000,2024-08-18,150,해요 (2022),#안녕,일팔 프로젝트,1610654.0,가요 / 발라드,3:58,#안녕,25.95442,64.0,False,#안녕,2024-08-18,25.95442
10001,2024-08-18,151,BETELGEUSE,Yuuri,Sony Music Labels Inc.,1549483.0,J-POP / 락,3:50,유우리,100.0,2.0,False,유우리,2024-08-18,100.0
10002,2024-08-18,152,처음 보는 나,죠지,"크래프트앤준, EMA Recordings",0.0,가요 / 발라드,4:16,죠지,100.0,25.0,False,죠지,2024-08-18,100.0
10051,2024-08-18,197,Boat,죠지,크래프트앤준,0.0,가요 / R&B/소울,3:12,죠지,100.0,25.0,False,죠지,2024-08-18,100.0
10004,2024-08-18,154,물론,허각,니즈뮤직,2727084.0,가요 / 발라드,3:44,허각,52.81319,79.0,False,허각,2024-08-18,52.81319
10007,2024-08-18,156,2002,Anne-Marie,Atlantic Records UK,0.0,POP / 팝,3:07,앤 마리,69.11576,0.0,False,앤 마리,2024-08-18,69.11576
10008,2024-08-18,157,사랑..그게 뭔데,지아 (Zia),니즈뮤직,1667830.0,가요 / 발라드,3:46,지아,36.90393,72.0,False,지아,2024-08-18,36.90393
10011,2024-08-18,160,비행기,거북이,"오우엔터테인먼트, 김종학프로덕션, 지앤케이 문화산업전문회사",0.0,가요 / 댄스,3:33,거북이,61.99727,20.0,True,거북이,2024-08-18,61.99727
10012,2024-08-18,161,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD,2987209.0,가요 / 랩/힙합,3:53,릴러말즈,10.86063,11.0,False,릴러말즈,2024-08-18,10.86063
10014,2024-08-18,163,어땠을까 (Feat. 박정현),싸이 (Psy),YG Entertainment,3340245.0,가요 / 댄스,4:04,싸이,35.40892,61.0,False,싸이,2024-08-18,35.40892
10031,2024-08-18,178,뜨거운 안녕 (Feat. 성시경),싸이 (Psy),YG Entertainment,3340245.0,가요 / 댄스,3:29,싸이,35.40892,61.0,False,싸이,2024-08-18,35.40892
10015,2024-08-18,164,T의 연애,탑현,레이벡스,0.0,가요 / 발라드,2:55,탑현,34.50798,0.0,False,탑현,2024-08-18,34.50798
10020,2024-08-18,169,봄 내음보다 너를,김나영,네버랜드엔터테인먼트,0.0,가요 / 발라드,3:37,김나영,25.96302,66.0,False,김나영,2024-08-18,25.96302
10021,2024-08-18,170,"Earth, Wind & Fire",BOYNEXTDOOR,KOZ 엔터테인먼트,0.0,가요 / 댄스,2:59,보이넥스트도어,29.56411,56.0,False,보이넥스트도어,2024-08-18,29.56411
10023,2024-08-18,172,Vancouver,BIG Naughty (서동현),H1GHR MUSIC,2859140.0,가요 / R&B/소울,3:36,서동현,10.85446,14.0,False,서동현,2024-08-18,10.85446
10042,2024-08-18,189,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC,2859140.0,가요 / 인디,3:09,서동현,10.85446,14.0,False,서동현,2024-08-18,10.85446
10024,2024-08-18,173,Off My Face,Justin Bieber,RBMG/Def Jam,2168388.0,POP / 팝,2:37,저스틴 비버,96.7181,11.0,False,저스틴 비버,2024-08-18,96.7181
10025,2024-08-18,174,마지막처럼,블랙핑크,YG Entertainment,3592093.0,가요 / 댄스,3:33,블랙핑크,9.19516,4.0,False,블랙핑크,2024-08-18,9.19516
10026,2024-08-18,175,오래된 노래,스탠딩 에그(Standing Egg),BORN,0.0,가요 / 발라드,4:33,스탠딩 에그,68.0944,0.0,False,스탠딩 에그,2024-08-18,68.0944
10027,2024-08-18,175,오래된 노래,스탠딩 에그(Standing Egg),BORN,0.0,가요 / 발라드,4:33,스탠딩 에그,68.0944,0.0,False,스탠딩 에그,2024-08-18,68.0944
10036,2024-08-18,183,ABCD,나연 (TWICE),JYP Entertainment,0.0,가요 / R&B/소울,2:43,나연,3.70195,28.0,False,나연,2024-08-18,3.70195
10038,2024-08-18,185,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스",1634937.0,OST / 드라마,3:50,에일리,6.22059,38.0,False,에일리,2024-08-18,6.22059
10039,2024-08-18,186,첫사랑,백아,Baek A,0.0,가요 / 블루스/포크,3:09,백아,45.97254,23.0,False,백아,2024-08-18,45.97254
10040,2024-08-18,187,밤하늘의 별을(2020),경서,꿈의엔진,1533918.0,가요 / 인디,3:37,경서,27.14233,31.0,False,경서,2024-08-18,27.14233
10045,2024-08-18,192,I`m Not The Only One,Sam Smith,Capitol Records,0.0,POP / 팝,3:59,샘 스미스,2.54093,0.0,False,샘 스미스,2024-08-18,2.54093
10046,2024-08-18,192,I`m Not The Only One,Sam Smith,Capitol Records,0.0,POP / 팝,3:59,샘 스미스,2.54093,43.0,False,샘 스미스,2024-08-18,2.54093
10047,2024-08-18,193,...사랑했잖아,린 (LYn),Stone Music Entertainment,0.0,가요 / 발라드,4:01,린,10.37792,37.0,False,린,2024-08-18,10.37792
10049,2024-08-18,195,그리워하다,비투비 (BTOB),큐브엔터테인먼트,1712174.0,가요 / 발라드,3:57,비투비,14.51425,43.0,False,비투비,2024-08-18,14.51425
10055,2024-08-25,1,Supernova,에스파,SM Entertainment,9321390.0,가요 / 일렉트로니카,3:48,에스파,27.91591,16.0,False,에스파,2024-08-25,27.91591
