,artist,week,ratio,Artist,New_Artist
2894,태연,2024-08-04,50.17357,태연 (TAEYEON),태연
2895,태연,2024-08-11,43.01297,태연 (TAEYEON),태연
2896,태연,2024-08-18,39.78622,태연 (TAEYEON),태연
2897,태연,2024-08-25,49.61447,태연 (TAEYEON),태연
2898,태연,2024-09-01,38.77032,태연 (TAEYEON),태연
2899,태용,2024-02-25,97.85132,태용 (TAEYONG),태용
2900,태용,2024-03-03,53.31198,태용 (TAEYONG),태용
2901,태용,2024-03-10,35.26847,태용 (TAEYONG),태용
2902,태일,2024-03-10,0.72099,태일 (TAEIL),태일
2903,태일,2024-03-17,0.40389,태일 (TAEIL),태일
2904,테이,2023-09-24,69.42807,테이 (Tei),테이
2905,테이,2023-10-01,58.06117,테이 (Tei),테이
2906,테이,2023-10-08,74.3747,테이 (Tei),테이
2907,테이,2023-10-15,67.40481,테이 (Tei),테이
2908,테이,2023-10-22,65.04699,테이 (Tei),테이
2909,테이,2023-10-29,56.26891,테이 (Tei),테이
2910,테이,2023-11-05,61.02437,테이 (Tei),테이
2911,테이,2023-11-12,55.09001,테이 (Tei),테이
2912,테이,2023-11-19,44.85422,테이 (Tei),테이
2913,테이,2023-11-26,41.12633,테이 (Tei),테이
2914,테이,2023-12-03,42.50438,테이 (Tei),테이
2915,테이,2023-12-10,57.0814,테이 (Tei),테이
2916,테이,2023-12-17,44.42408,테이 (Tei),테이
2917,테이,2023-12-24,100.0,테이 (Tei),테이
2918,테이,2023-12-31,59.71801,테이 (Tei),테이
2919,테이,2024-01-07,57.6151,테이 (Tei),테이
2920,테이,2024-01-14,65.0231,테이 (Tei),테이
2921,테이,2024-01-21,73.23562,테이 (Tei),테이
2922,테이,2024-01-28,76.0873,테이 (Tei),테이
2923,테이,2024-02-04,45.28437,테이 (Tei),테이
2924,테이,2024-02-11,50.40624,테이 (Tei),테이
2925,테이,2024-02-18,46.24024,테이 (Tei),테이
2926,테이,2024-02-25,47.48287,테이 (Tei),테이
2927,테이,2024-03-03,43.1018,테이 (Tei),테이
2928,테이,2024-03-10,42.64776,테이 (Tei),테이
2929,테이,2024-03-17,41.07057,테이 (Tei),테이
2930,테이,2024-03-24,42.52031,테이 (Tei),테이
2931,텐,2024-02-11,58.57322,텐(TEN),텐
2932,투모로우바이투게더,2023-10-08,100.0,투모로우바이투게더,투모로우바이투게더
2933,투모로우바이투게더,2023-10-15,75.06096,투모로우바이투게더,투모로우바이투게더
2934,투모로우바이투게더,2023-10-22,66.48765,투모로우바이투게더,투모로우바이투게더
2935,투모로우바이투게더,2023-10-29,57.59377,투모로우바이투게더,투모로우바이투게더
2936,투모로우바이투게더,2023-11-05,44.9352,투모로우바이투게더,투모로우바이투게더
2937,투모로우바이투게더,2024-03-31,94.55297,투모로우바이투게더,투모로우바이투게더
2938,투모로우바이투게더,2024-04-07,74.99794,투모로우바이투게더,투모로우바이투게더
2939,투모로우바이투게더,2024-04-14,59.18294,투모로우바이투게더,투모로우바이투게더
2940,투모로우바이투게더,2024-04-21,55.7717,투모로우바이투게더,투모로우바이투게더
2941,투모로우바이투게더,2024-04-28,71.84152,투모로우바이투게더,투모로우바이투게더
2942,투모로우바이투게더,2024-05-05,44.87492,투모로우바이투게더,투모로우바이투게더
2943,투모로우바이투게더,2024-05-12,38.0086,투모로우바이투게더,투모로우바이투게더
2944,투모로우바이투게더,2024-05-19,31.13954,투모로우바이투게더,투모로우바이투게더
2945,투모로우바이투게더,2024-05-26,28.09819,투모로우바이투게더,투모로우바이투게더
2946,투모로우바이투게더,2024-06-02,29.64353,투모로우바이투게더,투모로우바이투게더
2947,포레스텔라,2023-11-05,79.98776,포레스텔라(Forestella),포레스텔라
2948,포지션,2023-10-22,73.1751,포지션,포지션
2949,포지션,2023-11-12,72.10031,포지션,포지션
2950,포지션,2023-11-19,71.92118,포지션,포지션
2951,포지션,2023-11-26,64.89028,포지션,포지션
2952,포지션,2023-12-31,75.72772,포지션,포지션
2953,포지션,2024-01-07,95.8128,포지션,포지션
2954,포지션,2024-01-14,100.0,포지션,포지션
2955,포지션,2024-01-21,90.55082,포지션,포지션
2956,포지션,2024-01-28,92.00626,포지션,포지션
2957,포지션,2024-02-04,90.70756,포지션,포지션
2958,폴킴,2023-09-24,4.96729,폴킴,폴킴
2959,폴킴,2023-10-01,5.12209,폴킴,폴킴
2960,폴킴,2023-10-08,11.01112,폴킴,폴킴
2961,폴킴,2023-10-15,7.20426,폴킴,폴킴
2962,폴킴,2023-10-22,6.00069,폴킴,폴킴
2963,폴킴,2023-10-29,5.69168,폴킴,폴킴
2964,폴킴,2023-11-05,5.44175,폴킴,폴킴
2965,폴킴,2023-11-12,5.02756,폴킴,폴킴
2966,폴킴,2023-11-19,4.97025,폴킴,폴킴
2967,폴킴,2023-11-26,5.87189,폴킴,폴킴
2968,폴킴,2023-12-03,6.85979,폴킴,폴킴
2969,폴킴,2023-12-10,9.30947,폴킴,폴킴
2970,폴킴,2023-12-17,11.16356,폴킴,폴킴
2971,폴킴,2023-12-24,16.12672,폴킴,폴킴
2972,폴킴,2023-12-31,11.01348,폴킴,폴킴
2973,폴킴,2024-01-07,9.21434,폴킴,폴킴
2974,폴킴,2024-01-14,6.86806,폴킴,폴킴
2975,폴킴,2024-01-21,6.16909,폴킴,폴킴
2976,폴킴,2024-01-28,5.0506,폴킴,폴킴
2977,폴킴,2024-02-04,4.75518,폴킴,폴킴
2978,폴킴,2024-02-11,6.22285,폴킴,폴킴
2979,폴킴,2024-02-18,5.35666,폴킴,폴킴
2980,폴킴,2024-02-25,5.06301,폴킴,폴킴
2981,폴킴,2024-03-03,4.7859,폴킴,폴킴
2982,폴킴,2024-03-10,4.2949,폴킴,폴킴
2983,폴킴,2024-03-17,6.00128,폴킴,폴킴
2984,폴킴,2024-03-24,4.91116,폴킴,폴킴
2985,폴킴,2024-03-31,5.68459,폴킴,폴킴
2986,폴킴,2024-04-07,7.20308,폴킴,폴킴
2987,폴킴,2024-04-14,6.41724,폴킴,폴킴
2988,폴킴,2024-04-21,100.0,폴킴,폴킴
2989,폴킴,2024-04-28,13.44071,폴킴,폴킴
2990,폴킴,2024-05-05,9.43236,폴킴,폴킴
2991,폴킴,2024-05-12,6.9106,폴킴,폴킴
2992,폴킴,2024-05-19,14.93911,폴킴,폴킴
2993,폴킴,2024-05-26,7.32893,폴킴,폴킴
2994,폴킴,2024-06-02,7.86424,폴킴,폴킴
2995,폴킴,2024-06-09,5.28281,폴킴,폴킴
2996,폴킴,2024-06-16,4.74868,폴킴,폴킴
2997,폴킴,2024-06-23,4.37821,폴킴,폴킴
2998,폴킴,2024-06-30,4.36935,폴킴,폴킴
2999,폴킴,2024-07-07,5.12091,폴킴,폴킴
3000,폴킴,2024-07-14,4.99388,폴킴,폴킴
3001,폴킴,2024-07-21,4.09697,폴킴,폴킴
3002,폴킴,2024-07-28,3.61956,폴킴,폴킴
3003,폴킴,2024-08-04,3.746,폴킴,폴킴
3004,폴킴,2024-08-11,10.25956,폴킴,폴킴
3005,폴킴,2024-08-18,4.40953,폴킴,폴킴
3006,폴킴,2024-08-25,4.04202,폴킴,폴킴
3007,폴킴,2024-09-01,4.26949,폴킴,폴킴
3008,프라이머리,2024-09-01,78.70469,프라이머리 (Primary),프라이머리
3009,프로미스나인,2024-08-11,77.13086,프로미스나인 (fromis_9),프로미스나인
3010,프로미스나인,2024-08-18,100.0,프로미스나인 (fromis_9),프로미스나인
3011,프로미스나인,2024-08-25,83.78492,프로미스나인 (fromis_9),프로미스나인
3012,프로미스나인,2024-09-01,63.52616,프로미스나인 (fromis_9),프로미스나인
3013,하동균,2024-06-23,50.44103,하동균,하동균
3014,하동균,2024-06-30,40.65449,하동균,하동균
3015,하동균,2024-07-07,47.45523,하동균,하동균
3016,하동균,2024-07-14,59.78212,하동균,하동균
3017,하동균,2024-07-21,38.16265,하동균,하동균
3018,하동균,2024-07-28,21.57537,하동균,하동균
3019,하동균,2024-08-04,32.00582,하동균,하동균
3020,하동균,2024-08-11,33.0246,하동균,하동균
3021,하동균,2024-08-18,23.44094,하동균,하동균
3022,하동균,2024-08-25,22.85878,하동균,하동균
3023,하동균,2024-09-01,21.09905,하동균,하동균
3024,하성운,2024-05-19,74.17499,하성운,하성운
3025,하성운,2024-05-26,43.2886,하성운,하성운
3026,하성운,2024-06-02,34.69926,하성운,하성운
3027,하이라이트,2024-03-10,100.0,하이라이트(Highlight),하이라이트
3028,하이라이트,2024-03-17,73.86459,하이라이트(Highlight),하이라이트
3029,하이라이트,2024-03-24,44.46411,하이라이트(Highlight),하이라이트
3030,하이라이트,2024-03-31,50.75404,하이라이트(Highlight),하이라이트
3031,하이라이트,2024-04-07,32.94537,하이라이트(Highlight),하이라이트
3032,하이라이트,2024-04-14,24.78331,하이라이트(Highlight),하이라이트
3033,허각,2023-09-24,41.028,허각,허각
3034,허각,2023-10-01,34.9415,허각,허각
3035,허각,2023-10-08,33.69265,허각,허각
3036,허각,2023-10-15,35.29643,허각,허각
3037,허각,2023-10-22,36.28237,허각,허각
3038,허각,2023-10-29,36.3218,허각,허각
3039,허각,2023-11-05,40.397,허각,허각
3040,허각,2023-11-12,39.3059,허각,허각
3041,허각,2023-11-19,52.00473,허각,허각
3042,허각,2023-11-26,91.79045,허각,허각
3043,허각,2023-12-03,46.19429,허각,허각
3044,허각,2023-12-10,32.45037,허각,허각
3045,허각,2023-12-17,35.26357,허각,허각
3046,허각,2023-12-24,36.23636,허각,허각
3047,허각,2023-12-31,31.64848,허각,허각
3048,허각,2024-01-07,29.78177,허각,허각
3049,허각,2024-01-14,32.65413,허각,허각
3050,허각,2024-01-21,29.7029,허각,허각
3051,허각,2024-01-28,29.19679,허각,허각
3052,허각,2024-02-04,30.43249,허각,허각
3053,허각,2024-02-11,54.21322,허각,허각
3054,허각,2024-02-18,27.84277,허각,허각
3055,허각,2024-02-25,26.24556,허각,허각
3056,허각,2024-03-03,35.59879,허각,허각
3057,허각,2024-03-10,22.81451,허각,허각
3058,허각,2024-03-17,24.66806,허각,허각
3059,허각,2024-03-24,24.62863,허각,허각
3060,허각,2024-03-31,24.36571,허각,허각
3061,허각,2024-04-07,76.44275,허각,허각
3062,허각,2024-04-14,100.0,허각,허각
3063,허각,2024-04-21,29.61745,허각,허각
3064,허각,2024-04-28,36.02602,허각,허각
3065,허각,2024-05-05,28.25029,허각,허각
3066,허각,2024-05-12,33.48889,허각,허각
3067,허각,2024-05-19,65.56461,허각,허각
3068,허각,2024-05-26,49.93427,허각,허각
3069,허각,2024-06-02,40.75851,허각,허각
3070,허각,2024-06-09,37.76127,허각,허각
3071,허각,2024-06-16,62.84343,허각,허각
3072,허각,2024-06-23,63.46785,허각,허각
3073,허각,2024-06-30,63.13264,허각,허각
3074,허각,2024-07-07,59.44524,허각,허각
3075,허각,2024-07-14,44.41304,허각,허각
3076,허각,2024-07-21,40.1538,허각,허각
3077,허각,2024-07-28,34.95464,허각,허각
3078,허각,2024-08-04,31.73392,허각,허각
3079,허각,2024-08-11,34.33022,허각,허각
3080,허각,2024-08-18,52.81319,허각,허각
3081,허각,2024-08-25,52.53056,허각,허각
3082,허각,2024-09-01,31.18837,허각,허각
3083,허용별,2023-09-24,19.00169,"허용별 (허각, 신용재, 임한별)",허용별
3084,허용별,2023-10-01,15.06486,"허용별 (허각, 신용재, 임한별)",허용별
3085,허용별,2023-10-08,14.608,"허용별 (허각, 신용재, 임한별)",허용별
3086,허용별,2023-12-17,43.60406,"허용별 (허각, 신용재, 임한별)",허용별
3087,허용별,2023-12-24,38.39819,"허용별 (허각, 신용재, 임한별)",허용별
3088,허용별,2023-12-31,29.24421,"허용별 (허각, 신용재, 임한별)",허용별
3089,허용별,2024-06-30,27.01071,"허용별 (허각, 신용재, 임한별)",허용별
3090,허용별,2024-07-07,20.73322,"허용별 (허각, 신용재, 임한별)",허용별
3091,허용별,2024-07-14,19.51494,"허용별 (허각, 신용재, 임한별)",허용별
3092,허용별,2024-07-21,14.88437,"허용별 (허각, 신용재, 임한별)",허용별
3093,허용별,2024-07-28,11.35927,"허용별 (허각, 신용재, 임한별)",허용별
3094,허용별,2024-08-04,11.50028,"허용별 (허각, 신용재, 임한별)",허용별
3095,허용별,2024-08-11,12.62831,"허용별 (허각, 신용재, 임한별)",허용별
3096,허용별,2024-08-18,34.94077,"허용별 (허각, 신용재, 임한별)",허용별
3097,허용별,2024-08-25,44.70953,"허용별 (허각, 신용재, 임한별)",허용별
3098,허용별,2024-09-01,13.93683,"허용별 (허각, 신용재, 임한별)",허용별
3099,헤이즈,2023-09-24,14.56436,헤이즈 (Heize),헤이즈
3100,헤이즈,2023-12-03,50.5996,헤이즈 (Heize),헤이즈
3101,헤이즈,2023-12-10,100.0,헤이즈 (Heize),헤이즈
3102,헤이즈,2023-12-17,37.92471,헤이즈 (Heize),헤이즈
3103,헤이즈,2023-12-24,22.65156,헤이즈 (Heize),헤이즈
3104,헤이즈,2023-12-31,14.75867,헤이즈 (Heize),헤이즈
3105,헤이즈,2024-01-07,13.43918,헤이즈 (Heize),헤이즈
3106,헤이즈,2024-01-14,14.8216,헤이즈 (Heize),헤이즈
3107,헤이즈,2024-01-21,13.55022,헤이즈 (Heize),헤이즈
3108,헤이즈,2024-01-28,12.65082,헤이즈 (Heize),헤이즈
3109,헤이즈,2024-02-18,14.54215,헤이즈 (Heize),헤이즈
3110,헤이즈,2024-03-17,13.02835,헤이즈 (Heize),헤이즈
3111,헤이즈,2024-03-24,13.61684,헤이즈 (Heize),헤이즈
3112,헤이즈,2024-03-31,12.41024,헤이즈 (Heize),헤이즈
3113,헤이즈,2024-04-07,11.66074,헤이즈 (Heize),헤이즈
3114,헤이즈,2024-04-14,13.59834,헤이즈 (Heize),헤이즈
3115,헤이즈,2024-04-21,12.59715,헤이즈 (Heize),헤이즈
3116,헤이즈,2024-04-28,16.53897,헤이즈 (Heize),헤이즈
3117,헤이즈,2024-05-05,26.87837,헤이즈 (Heize),헤이즈
3118,헤이즈,2024-05-12,24.66318,헤이즈 (Heize),헤이즈
3119,헤이즈,2024-05-19,16.7888,헤이즈 (Heize),헤이즈
3120,헤이즈,2024-05-26,20.6825,헤이즈 (Heize),헤이즈
3121,헤이즈,2024-06-02,12.96543,헤이즈 (Heize),헤이즈
3122,헤이즈,2024-06-09,11.67369,헤이즈 (Heize),헤이즈
3123,헤이즈,2024-06-16,12.36953,헤이즈 (Heize),헤이즈
3124,헤이즈,2024-06-23,12.02531,헤이즈 (Heize),헤이즈
3125,헤이즈,2024-06-30,13.491,헤이즈 (Heize),헤이즈
3126,헤이즈,2024-07-07,17.8418,헤이즈 (Heize),헤이즈
3127,헤이즈,2024-07-14,16.48345,헤이즈 (Heize),헤이즈
3128,헤이즈,2024-07-21,13.59278,헤이즈 (Heize),헤이즈
3129,혁오,2024-05-19,30.30565,혁오 (hyukoh),혁오
3130,혁오,2024-05-26,28.45563,혁오 (hyukoh),혁오
3131,혁오,2024-06-02,26.4633,혁오 (hyukoh),혁오
3132,혁오,2024-06-09,23.81512,혁오 (hyukoh),혁오
3133,혁오,2024-06-16,21.28449,혁오 (hyukoh),혁오
3134,혁오,2024-06-23,22.03316,혁오 (hyukoh),혁오
3135,혁오,2024-06-30,100.0,혁오 (hyukoh),혁오
3136,혁오,2024-07-07,72.16309,혁오 (hyukoh),혁오
3137,혁오,2024-07-14,50.20418,혁오 (hyukoh),혁오
3138,혁오,2024-07-21,27.91114,혁오 (hyukoh),혁오
3139,혁오,2024-07-28,21.46392,혁오 (hyukoh),혁오
3140,혁오,2024-08-04,43.69508,혁오 (hyukoh),혁오
3141,혁오,2024-08-11,28.16483,혁오 (hyukoh),혁오
3142,혁오,2024-08-18,24.18017,혁오 (hyukoh),혁오
3143,혁오,2024-08-25,22.49721,혁오 (hyukoh),혁오
3144,혁오,2024-09-01,37.59435,혁오 (hyukoh),혁오
3145,홍이삭,2024-01-07,33.27064,홍이삭,홍이삭
3146,홍이삭,2024-01-14,100.0,홍이삭,홍이삭
3147,홍이삭,2024-01-21,30.7828,홍이삭,홍이삭
3148,홍이삭,2024-01-28,15.38747,홍이삭,홍이삭
3149,홍이삭,2024-03-31,7.16474,홍이삭,홍이삭
3150,홍이삭,2024-04-07,6.3522,홍이삭,홍이삭
3151,홍이삭,2024-04-14,6.45862,홍이삭,홍이삭
3152,홍이삭,2024-04-21,7.07213,홍이삭,홍이삭
3153,홍이삭,2024-04-28,5.06519,홍이삭,홍이삭
3154,홍이삭,2024-05-05,5.79178,홍이삭,홍이삭
3155,홍이삭,2024-05-12,5.7425,홍이삭,홍이삭
3156,화곡동 청개구리,2024-01-14,100.0,화곡동 청개구리,화곡동 청개구리
3157,화곡동 청개구리,2024-01-21,73.19921,화곡동 청개구리,화곡동 청개구리
3158,화곡동 청개구리,2024-01-28,73.62761,화곡동 청개구리,화곡동 청개구리
3159,화곡동 청개구리,2024-02-04,53.33697,화곡동 청개구리,화곡동 청개구리
3160,화곡동 청개구리,2024-02-11,48.44806,화곡동 청개구리,화곡동 청개구리
3161,화곡동 청개구리,2024-02-18,40.51829,화곡동 청개구리,화곡동 청개구리
3162,화곡동 청개구리,2024-02-25,36.4526,화곡동 청개구리,화곡동 청개구리
3163,화곡동 청개구리,2024-03-03,30.20706,화곡동 청개구리,화곡동 청개구리
3164,화곡동 청개구리,2024-03-10,26.62018,화곡동 청개구리,화곡동 청개구리
3165,화곡동 청개구리,2024-03-17,25.65416,화곡동 청개구리,화곡동 청개구리
3166,화곡동 청개구리,2024-03-24,24.86034,화곡동 청개구리,화곡동 청개구리
3167,화곡동 청개구리,2024-03-31,22.50409,화곡동 청개구리,화곡동 청개구리
3168,화곡동 청개구리,2024-04-07,20.24024,화곡동 청개구리,화곡동 청개구리
3169,화곡동 청개구리,2024-04-14,19.16082,화곡동 청개구리,화곡동 청개구리
3170,화곡동 청개구리,2024-04-21,15.61594,화곡동 청개구리,화곡동 청개구리
3171,화곡동 청개구리,2024-04-28,15.04053,화곡동 청개구리,화곡동 청개구리
3172,화곡동 청개구리,2024-05-05,13.11688,화곡동 청개구리,화곡동 청개구리
3173,화곡동 청개구리,2024-05-12,12.57927,화곡동 청개구리,화곡동 청개구리
3174,화곡동 청개구리,2024-05-19,11.86946,화곡동 청개구리,화곡동 청개구리
3175,화곡동 청개구리,2024-05-26,11.07984,화곡동 청개구리,화곡동 청개구리
3176,화곡동 청개구리,2024-06-02,11.20164,화곡동 청개구리,화곡동 청개구리
3177,화곡동 청개구리,2024-06-09,7.62316,화곡동 청개구리,화곡동 청개구리
3178,화곡동 청개구리,2024-06-16,4.22949,화곡동 청개구리,화곡동 청개구리
3179,화곡동 청개구리,2024-06-23,3.98168,화곡동 청개구리,화곡동 청개구리
3180,화사,2023-09-24,60.31301,화사(Hwa Sa),화사
3181,화사,2023-10-01,100.0,화사(Hwa Sa),화사
3182,화사,2023-10-08,84.37561,화사(Hwa Sa),화사
3183,화사,2023-10-15,54.49134,화사(Hwa Sa),화사
3184,화사,2023-10-22,38.92648,화사(Hwa Sa),화사
3185,화사,2023-10-29,38.02931,화사(Hwa Sa),화사
3186,화사,2023-11-05,31.22451,화사(Hwa Sa),화사
3187,화사,2023-11-12,21.80976,화사(Hwa Sa),화사
3188,화사,2023-11-19,20.28215,화사(Hwa Sa),화사
3189,화사,2023-11-26,18.22109,화사(Hwa Sa),화사
3190,화사,2023-12-03,17.9191,화사(Hwa Sa),화사
3191,화사,2023-12-10,19.07638,화사(Hwa Sa),화사
3192,화사,2023-12-17,15.06668,화사(Hwa Sa),화사
3193,화사,2023-12-24,82.42918,화사(Hwa Sa),화사
3194,화사,2023-12-31,27.5675,화사(Hwa Sa),화사
3195,화사,2024-01-07,24.79444,화사(Hwa Sa),화사
3196,화사,2024-01-14,16.64719,화사(Hwa Sa),화사
3197,화사,2024-01-21,16.58767,화사(Hwa Sa),화사
3198,화사,2024-01-28,14.60156,화사(Hwa Sa),화사
3199,화사,2024-02-04,14.34145,화사(Hwa Sa),화사
3200,화사,2024-02-11,13.74848,화사(Hwa Sa),화사
3201,화사,2024-02-18,18.28281,화사(Hwa Sa),화사
3202,화사,2024-02-25,16.02336,화사(Hwa Sa),화사
3203,화사,2024-03-03,19.5481,화사(Hwa Sa),화사
3204,화사,2024-03-10,16.22175,화사(Hwa Sa),화사
3205,황영웅,2023-10-29,93.92866,황영웅,황영웅
3206,황영웅,2023-11-05,71.54742,황영웅,황영웅
3207,황영웅,2023-11-12,77.05351,황영웅,황영웅
3208,황영웅,2023-11-26,61.0022,황영웅,황영웅
3209,황영웅,2023-12-03,59.34934,황영웅,황영웅
3210,황영웅,2023-12-10,65.23743,황영웅,황영웅
3211,황영웅,2023-12-17,66.41815,황영웅,황영웅
3212,황영웅,2023-12-31,56.11012,황영웅,황영웅
3213,황영웅,2024-01-07,54.25406,황영웅,황영웅
3214,황영웅,2024-01-14,52.84946,황영웅,황영웅
3215,황영웅,2024-04-28,40.55164,황영웅,황영웅
3216,황영웅,2024-05-05,34.03255,황영웅,황영웅
3217,황인욱,2024-07-28,57.15609,황인욱,황인욱
3218,황인욱,2024-08-04,54.73674,황인욱,황인욱
3219,황인욱,2024-08-11,68.43715,황인욱,황인욱
3220,황인욱,2024-08-18,76.59436,황인욱,황인욱
3221,황인욱,2024-08-25,50.49128,황인욱,황인욱
3222,황인욱,2024-09-01,65.26696,황인욱,황인욱
3223,황치열,2024-01-07,43.74532,황치열,황치열
