,artist,week,ratio
12173,맨스 티어,2024-08-11,5.14762
12174,맨스 티어,2024-08-18,6.11942
12175,맨스 티어,2024-08-25,4.82944
12176,맨스 티어,2024-09-01,3.36186
726,맨스 티어,2024-09-09,36.07242
727,맨스 티어,2024-09-16,36.07242
728,맨스 티어,2024-09-23,36.07242
7545,머라이어 캐리,2023-09-17,12.36104
7546,머라이어 캐리,2023-09-24,11.95635
7547,머라이어 캐리,2023-10-01,11.98196
7548,머라이어 캐리,2023-10-08,11.34163
7549,머라이어 캐리,2023-10-15,14.79432
7550,머라이어 캐리,2023-10-22,14.04641
7551,머라이어 캐리,2023-10-29,45.71999
7552,머라이어 캐리,2023-11-05,26.2384
7553,머라이어 캐리,2023-11-12,60.79606
7554,머라이어 캐리,2023-11-19,60.79606
7555,머라이어 캐리,2023-11-26,49.84375
7556,머라이어 캐리,2023-12-03,60.26842
7557,머라이어 캐리,2023-12-10,50.14087
7558,머라이어 캐리,2023-12-17,87.39306
7559,머라이어 캐리,2023-12-24,100.0
7560,머라이어 캐리,2023-12-31,17.71937
7561,머라이어 캐리,2024-01-07,12.70426
7562,머라이어 캐리,2024-01-14,12.37641
7563,머라이어 캐리,2024-01-21,12.00245
7564,머라이어 캐리,2024-01-28,10.19927
7565,머라이어 캐리,2024-02-04,13.57512
7566,머라이어 캐리,2024-02-11,13.64171
7567,머라이어 캐리,2024-02-18,11.25966
7568,머라이어 캐리,2024-02-25,11.00865
7569,머라이어 캐리,2024-03-03,9.79458
7570,머라이어 캐리,2024-03-10,10.22488
7571,머라이어 캐리,2024-03-17,9.93289
7572,머라이어 캐리,2024-03-24,10.31709
7573,머라이어 캐리,2024-03-31,10.18902
7574,머라이어 캐리,2024-04-07,9.90727
7575,머라이어 캐리,2024-04-14,10.15316
7576,머라이어 캐리,2024-04-21,11.357
7577,머라이어 캐리,2024-04-28,10.23513
7578,머라이어 캐리,2024-05-05,11.45945
7579,머라이어 캐리,2024-05-12,9.3489
7580,머라이어 캐리,2024-05-19,10.93181
7581,머라이어 캐리,2024-05-26,10.52712
7582,머라이어 캐리,2024-06-02,10.65519
7583,머라이어 캐리,2024-06-09,9.38476
7584,머라이어 캐리,2024-06-16,9.61016
7585,머라이어 캐리,2024-06-23,9.63065
7586,머라이어 캐리,2024-06-30,10.22488
7587,머라이어 캐리,2024-07-07,10.34783
7588,머라이어 캐리,2024-07-14,10.93693
7589,머라이어 캐리,2024-07-21,15.52174
7590,머라이어 캐리,2024-07-28,14.83018
7591,머라이어 캐리,2024-08-04,12.24834
7592,머라이어 캐리,2024-08-11,12.92454
7593,머라이어 캐리,2024-08-18,12.69402
7594,머라이어 캐리,2024-08-25,48.45038
7595,머라이어 캐리,2024-09-01,13.08334
447,머라이어 캐리,2024-09-09,38.83531
448,머라이어 캐리,2024-09-16,38.83531
449,머라이어 캐리,2024-09-23,38.83531
10008,먼데이 키즈,2023-09-17,29.50944
10009,먼데이 키즈,2023-09-24,24.71239
10010,먼데이 키즈,2023-10-01,24.24571
10011,먼데이 키즈,2023-10-08,27.14347
10012,먼데이 키즈,2023-10-15,27.08378
10013,먼데이 키즈,2023-10-22,31.99479
10014,먼데이 키즈,2023-10-29,40.32993
10015,먼데이 키즈,2023-11-05,35.01736
10016,먼데이 키즈,2023-11-12,57.42348
10017,먼데이 키즈,2023-11-19,43.83546
10018,먼데이 키즈,2023-11-26,37.39418
10019,먼데이 키즈,2023-12-03,57.18471
10020,먼데이 키즈,2023-12-10,42.11525
10021,먼데이 키즈,2023-12-17,32.01649
10022,먼데이 키즈,2023-12-24,28.03885
10023,먼데이 키즈,2023-12-31,29.07532
10024,먼데이 키즈,2024-01-07,30.23659
10025,먼데이 키즈,2024-01-14,31.17538
10026,먼데이 키즈,2024-01-21,29.63967
10027,먼데이 키즈,2024-01-28,29.95984
10028,먼데이 키즈,2024-02-04,25.98762
10029,먼데이 키즈,2024-02-11,22.61775
10030,먼데이 키즈,2024-02-18,100.0
10031,먼데이 키즈,2024-02-25,29.73192
10032,먼데이 키즈,2024-03-03,22.14564
10033,먼데이 키즈,2024-03-10,20.90297
10034,먼데이 키즈,2024-03-17,20.27349
10035,먼데이 키즈,2024-03-24,21.77121
10036,먼데이 키즈,2024-03-31,20.4797
10037,먼데이 키즈,2024-04-07,19.56804
10038,먼데이 키즈,2024-04-14,20.10527
10039,먼데이 키즈,2024-04-21,38.57716
10040,먼데이 키즈,2024-04-28,23.80073
10041,먼데이 키즈,2024-05-05,18.29281
10042,먼데이 키즈,2024-05-12,19.99131
10043,먼데이 키즈,2024-05-19,22.72085
10044,먼데이 키즈,2024-05-26,27.46364
10045,먼데이 키즈,2024-06-02,23.67592
10046,먼데이 키즈,2024-06-09,24.97286
10047,먼데이 키즈,2024-06-16,58.31886
10048,먼데이 키즈,2024-06-23,80.77924
10049,먼데이 키즈,2024-06-30,48.58367
10050,먼데이 키즈,2024-07-07,43.69437
10051,먼데이 키즈,2024-07-14,39.21749
10052,먼데이 키즈,2024-07-21,31.89711
10053,먼데이 키즈,2024-07-28,24.57673
10054,먼데이 키즈,2024-08-04,26.63881
10055,먼데이 키즈,2024-08-11,25.54807
10056,먼데이 키즈,2024-08-18,25.57521
10057,먼데이 키즈,2024-08-25,31.62036
10058,먼데이 키즈,2024-09-01,32.33123
597,먼데이 키즈,2024-09-09,35.85868
598,먼데이 키즈,2024-09-16,35.85868
599,먼데이 키즈,2024-09-23,35.85868
1428,멜로망스,2023-09-17,56.8826
1429,멜로망스,2023-09-24,50.97353
1430,멜로망스,2023-10-01,68.74771
1431,멜로망스,2023-10-08,71.66048
1432,멜로망스,2023-10-15,65.61048
1433,멜로망스,2023-10-22,66.65448
1434,멜로망스,2023-10-29,81.55243
1435,멜로망스,2023-11-05,86.16693
1436,멜로망스,2023-11-12,97.00892
1437,멜로망스,2023-11-19,100.0
1438,멜로망스,2023-11-26,78.56658
1439,멜로망스,2023-12-03,66.477
1440,멜로망스,2023-12-10,86.11473
1441,멜로망스,2023-12-17,89.95667
1442,멜로망스,2023-12-24,70.6478
1443,멜로망스,2023-12-31,94.53463
1444,멜로망스,2024-01-07,95.99624
1445,멜로망스,2024-01-14,66.9468
1446,멜로망스,2024-01-21,71.57174
1447,멜로망스,2024-01-28,89.68001
1448,멜로망스,2024-02-04,59.65965
1449,멜로망스,2024-02-11,52.82664
1450,멜로망스,2024-02-18,54.50227
1451,멜로망스,2024-02-25,52.4508
1452,멜로망스,2024-03-03,48.0712
1453,멜로망스,2024-03-10,45.03314
1454,멜로망스,2024-03-17,88.8448
1455,멜로망스,2024-03-24,51.51119
1456,멜로망스,2024-03-31,52.30986
1457,멜로망스,2024-04-07,91.04765
1458,멜로망스,2024-04-14,85.86939
1459,멜로망스,2024-04-21,60.09813
1460,멜로망스,2024-04-28,66.23166
1461,멜로망스,2024-05-05,63.20405
1462,멜로망스,2024-05-12,68.10043
1463,멜로망스,2024-05-19,64.25327
1464,멜로망스,2024-05-26,54.76849
1465,멜로망스,2024-06-02,63.29279
1466,멜로망스,2024-06-09,47.47611
1467,멜로망스,2024-06-16,38.64905
1468,멜로망스,2024-06-23,33.51777
1469,멜로망스,2024-06-30,32.18666
1470,멜로망스,2024-07-07,36.69154
1471,멜로망스,2024-07-14,36.03382
1472,멜로망스,2024-07-21,32.61993
1473,멜로망스,2024-07-28,28.68925
1474,멜로망스,2024-08-04,34.64007
1475,멜로망스,2024-08-11,35.67364
1476,멜로망스,2024-08-18,39.4686
1477,멜로망스,2024-08-25,31.45064
1478,멜로망스,2024-09-01,45.45074
84,멜로망스,2024-09-09,28.31171
85,멜로망스,2024-09-16,28.31171
86,멜로망스,2024-09-23,28.31171
10874,미노이,2023-09-17,1.70934
10875,미노이,2023-09-24,1.01713
10876,미노이,2023-10-01,0.91894
10877,미노이,2023-10-08,1.77395
10878,미노이,2023-10-15,0.96979
10879,미노이,2023-10-22,0.96561
10880,미노이,2023-10-29,1.0263
10881,미노이,2023-11-05,2.56422
10882,미노이,2023-11-12,24.86221
10883,미노이,2023-11-19,19.36891
10884,미노이,2023-11-26,5.23783
10885,미노이,2023-12-03,3.77289
10886,미노이,2023-12-10,3.38457
10887,미노이,2023-12-17,2.2196
10888,미노이,2023-12-24,2.07393
10889,미노이,2023-12-31,1.85394
10890,미노이,2024-01-07,3.96199
10891,미노이,2024-01-14,2.14002
10892,미노이,2024-01-21,2.26923
10893,미노이,2024-01-28,1.6624
10894,미노이,2024-02-04,100.0
10895,미노이,2024-02-11,5.07773
10896,미노이,2024-02-18,2.98909
10897,미노이,2024-02-25,2.41544
10898,미노이,2024-03-03,62.10058
10899,미노이,2024-03-10,10.70928
10900,미노이,2024-03-17,2.8789
10901,미노이,2024-03-24,3.90736
10902,미노이,2024-03-31,2.58931
10903,미노이,2024-04-07,2.35826
10904,미노이,2024-04-14,1.70503
10905,미노이,2024-04-21,1.93662
10906,미노이,2024-04-28,1.04047
10907,미노이,2024-05-05,0.87726
10908,미노이,2024-05-12,0.8952
10909,미노이,2024-05-19,0.73833
10910,미노이,2024-05-26,0.75978
10911,미노이,2024-06-02,0.69531
10912,미노이,2024-06-09,0.76585
10913,미노이,2024-06-16,0.71891
10914,미노이,2024-06-23,0.81859
10915,미노이,2024-06-30,1.0464
10916,미노이,2024-07-07,0.80186
10917,미노이,2024-07-14,0.66793
10918,미노이,2024-07-21,0.80618
10919,미노이,2024-07-28,0.70205
10920,미노이,2024-08-04,0.77812
10921,미노이,2024-08-11,0.78959
10922,미노이,2024-08-18,0.70812
10923,미노이,2024-08-25,0.6164
10924,미노이,2024-09-01,0.55651
651,미노이,2024-09-09,46.60854
652,미노이,2024-09-16,46.60854
653,미노이,2024-09-23,46.60854
16247,미야오,2023-09-17,0.0729
16248,미야오,2023-09-24,0.0783
16249,미야오,2023-10-01,0.0639
16250,미야오,2023-10-08,0.0675
16251,미야오,2023-10-15,0.0756
16252,미야오,2023-10-22,0.10171
16253,미야오,2023-10-29,0.0783
16254,미야오,2023-11-05,0.0594
16255,미야오,2023-11-12,0.0585
16256,미야오,2023-11-19,0.0477
16257,미야오,2023-11-26,0.0423
16258,미야오,2023-12-03,0.054
16259,미야오,2023-12-10,0.0513
16260,미야오,2023-12-17,0.0441
16261,미야오,2023-12-24,0.0486
16262,미야오,2023-12-31,0.0693
16263,미야오,2024-01-07,0.0792
16264,미야오,2024-01-14,0.063
16265,미야오,2024-01-21,0.054
16266,미야오,2024-01-28,0.0639
16267,미야오,2024-02-04,0.0576
16268,미야오,2024-02-11,0.0378
16269,미야오,2024-02-18,0.0801
16270,미야오,2024-02-25,0.0711
16271,미야오,2024-03-03,0.0531
16272,미야오,2024-03-10,0.0621
16273,미야오,2024-03-17,0.054
16274,미야오,2024-03-24,0.0594
16275,미야오,2024-03-31,0.0729
16276,미야오,2024-04-07,0.0567
16277,미야오,2024-04-14,0.0585
16278,미야오,2024-04-21,0.0702
16279,미야오,2024-04-28,0.0612
16280,미야오,2024-05-05,0.0621
16281,미야오,2024-05-12,0.0477
16282,미야오,2024-05-19,0.0504
16283,미야오,2024-05-26,0.0657
16284,미야오,2024-06-02,0.0477
16285,미야오,2024-06-09,0.0603
16286,미야오,2024-06-16,0.0648
16287,미야오,2024-06-23,0.0819
16288,미야오,2024-06-30,0.0837
16289,미야오,2024-07-07,0.054
16290,미야오,2024-07-14,0.0702
16291,미야오,2024-07-21,0.0585
16292,미야오,2024-07-28,0.0702
16293,미야오,2024-08-04,0.0846
16294,미야오,2024-08-11,8.01814
16295,미야오,2024-08-18,46.41847
16296,미야오,2024-08-25,68.10203
16297,미야오,2024-09-01,100.0
978,미야오,2024-09-09,14.87019
979,미야오,2024-09-16,14.87019
980,미야오,2024-09-23,14.87019
14639,바운디,2023-09-17,21.17198
14640,바운디,2023-09-24,19.79317
14641,바운디,2023-10-01,22.20609
14642,바운디,2023-10-08,23.07692
14643,바운디,2023-10-15,24.09288
14644,바운디,2023-10-22,18.32365
14645,바운디,2023-10-29,19.08563
14646,바운디,2023-11-05,20.60957
14647,바운디,2023-11-12,27.6669
14648,바운디,2023-11-19,20.30116
14649,바운디,2023-11-26,21.57111
14650,바운디,2023-12-03,22.71407
14651,바운디,2023-12-10,20.51886
14652,바운디,2023-12-17,18.65021
14653,바운디,2023-12-24,23.18577
14654,바운디,2023-12-31,24.81857
14655,바운디,2024-01-07,24.27431
14656,바운디,2024-01-14,25.32656
14657,바운디,2024-01-21,26.28809
14658,바운디,2024-01-28,23.91146
14659,바운디,2024-02-04,21.84325
14660,바운디,2024-02-11,23.38534
14661,바운디,2024-02-18,23.14949
14662,바운디,2024-02-25,22.71407
14663,바운디,2024-03-03,23.43976
14664,바운디,2024-03-10,24.16545
14665,바운디,2024-03-17,22.7685
14666,바운디,2024-03-24,23.73004
14667,바운디,2024-03-31,22.35123
14668,바운디,2024-04-07,23.29462
14669,바운디,2024-04-14,25.70754
14670,바운디,2024-04-21,25.16328
14671,바운디,2024-04-28,22.7685
14672,바운디,2024-05-05,20.13788
14673,바운디,2024-05-12,20.39187
14674,바운디,2024-05-19,22.49637
14675,바운디,2024-05-26,21.93396
14676,바운디,2024-06-02,23.2402
14677,바운디,2024-06-09,22.2968
14678,바운디,2024-06-16,20.664
14679,바운디,2024-06-23,53.79172
14680,바운디,2024-06-30,100.0
14681,바운디,2024-07-07,60.23222
14682,바운디,2024-07-14,43.37808
14683,바운디,2024-07-21,41.1103
14684,바운디,2024-07-28,33.9804
14685,바운디,2024-08-04,34.66981
14686,바운디,2024-08-11,35.66763
14687,바운디,2024-08-18,40.56603
14688,바운디,2024-08-25,36.2119
14689,바운디,2024-09-01,32.0029
882,바운디,2024-09-09,72.01426
883,바운디,2024-09-16,72.01426
884,바운디,2024-09-23,72.01426
3264,바이브,2023-09-17,100.0
3265,바이브,2023-09-24,90.40838
3266,바이브,2023-10-01,70.77542
3267,바이브,2023-10-08,67.77858
3268,바이브,2023-10-15,60.79162
3269,바이브,2023-10-22,55.34146
3270,바이브,2023-10-29,55.97024
3271,바이브,2023-11-05,54.95566
3272,바이브,2023-11-12,50.62665
3273,바이브,2023-11-19,50.24725
3274,바이브,2023-11-26,50.4881
3275,바이브,2023-12-03,49.85932
3276,바이브,2023-12-10,50.15772
3277,바이브,2023-12-17,45.77969
3278,바이브,2023-12-24,42.74447
3279,바이브,2023-12-31,46.40847
3280,바이브,2024-01-07,47.41452
3281,바이브,2024-01-14,46.81345
3282,바이브,2024-01-21,46.13564
3283,바이브,2024-01-28,46.00562
3284,바이브,2024-02-04,41.67448
3285,바이브,2024-02-11,45.8351
3286,바이브,2024-02-18,46.67917
3287,바이브,2024-02-25,47.90263
3288,바이브,2024-03-03,45.71361
3289,바이브,2024-03-10,47.3591
3290,바이브,2024-03-17,46.32961
3291,바이브,2024-03-24,43.07059
3292,바이브,2024-03-31,45.02088
3293,바이브,2024-04-07,44.79495
3294,바이브,2024-04-14,44.52212
3295,바이브,2024-04-21,48.92573
3296,바이브,2024-04-28,49.4245
3297,바이브,2024-05-05,47.13743
3298,바이브,2024-05-12,44.06599
3299,바이브,2024-05-19,47.27385
3300,바이브,2024-05-26,43.3626
3301,바이브,2024-06-02,41.65529
3302,바이브,2024-06-09,40.48299
3303,바이브,2024-06-16,39.7391
3304,바이브,2024-06-23,41.00946
3305,바이브,2024-06-30,41.28442
3306,바이브,2024-07-07,41.74055
3307,바이브,2024-07-14,39.99275
3308,바이브,2024-07-21,38.38136
3309,바이브,2024-07-28,35.65734
3310,바이브,2024-08-04,35.55929
3311,바이브,2024-08-11,36.37778
3312,바이브,2024-08-18,39.56219
3313,바이브,2024-08-25,40.59382
3314,바이브,2024-09-01,41.54446
192,바이브,2024-09-09,45.46559
193,바이브,2024-09-16,45.46559
194,바이브,2024-09-23,45.46559
14792,박민혜,2023-09-17,34.4591
14793,박민혜,2023-09-24,32.71767
14794,박민혜,2023-10-01,28.65435
14795,박민혜,2023-10-08,42.42744
14796,박민혜,2023-10-15,25.01319
14797,박민혜,2023-10-22,24.37994
14798,박민혜,2023-10-29,33.72031
14799,박민혜,2023-11-05,40.0
14800,박민혜,2023-11-12,28.9182
14801,박민혜,2023-11-19,23.7467
14802,박민혜,2023-11-26,25.11873
14803,박민혜,2023-12-03,70.343
14804,박민혜,2023-12-10,55.14511
14805,박민혜,2023-12-17,38.31134
14806,박민혜,2023-12-24,34.51187
14807,박민혜,2023-12-31,24.16886
14808,박민혜,2024-01-07,19.89445
14809,박민혜,2024-01-14,21.58311
14810,박민혜,2024-01-21,23.7467
14811,박민혜,2024-01-28,22.37467
14812,박민혜,2024-02-04,100.0
14813,박민혜,2024-02-11,51.29287
14814,박민혜,2024-02-18,32.40105
14815,박민혜,2024-02-25,46.86015
14816,박민혜,2024-03-03,40.73878
14817,박민혜,2024-03-10,30.55408
14818,박민혜,2024-03-17,52.29551
14819,박민혜,2024-03-24,38.36411
14820,박민혜,2024-03-31,34.61741
14821,박민혜,2024-04-07,36.93931
14822,박민혜,2024-04-14,33.29815
14823,박민혜,2024-04-21,30.343
14824,박민혜,2024-04-28,27.65171
14825,박민혜,2024-05-05,22.05804
14826,박민혜,2024-05-12,25.32981
14827,박민혜,2024-05-19,26.12137
14828,박민혜,2024-05-26,34.4591
14829,박민혜,2024-06-02,29.97361
14830,박민혜,2024-06-09,31.50395
14831,박민혜,2024-06-16,41.4248
14832,박민혜,2024-06-23,39.31398
14833,박민혜,2024-06-30,64.06332
14834,박민혜,2024-07-07,40.26385
14835,박민혜,2024-07-14,31.60949
14836,박민혜,2024-07-21,26.33245
14837,박민혜,2024-07-28,23.27176
14838,박민혜,2024-08-04,22.69129
14839,박민혜,2024-08-11,19.15567
14840,박민혜,2024-08-18,24.32717
14841,박민혜,2024-08-25,26.5963
14842,박민혜,2024-09-01,27.4934
891,박민혜,2024-09-09,39.03508
892,박민혜,2024-09-16,39.03508
893,박민혜,2024-09-23,39.03508
11622,박보람,2023-09-17,0.06648
11623,박보람,2023-09-24,0.05117
11624,박보람,2023-10-01,0.05035
11625,박보람,2023-10-08,0.05649
11626,박보람,2023-10-15,0.06016
11627,박보람,2023-10-22,0.07056
11628,박보람,2023-10-29,0.05807
11629,박보람,2023-11-05,0.06525
11630,박보람,2023-11-12,0.05355
11631,박보람,2023-11-19,0.05333
11632,박보람,2023-11-26,0.04565
11633,박보람,2023-12-03,0.04725
11634,박보람,2023-12-10,0.05047
11635,박보람,2023-12-17,0.05058
11636,박보람,2023-12-24,0.06305
11637,박보람,2023-12-31,0.05485
11638,박보람,2024-01-07,0.06301
11639,박보람,2024-01-14,0.05922
11640,박보람,2024-01-21,0.05279
11641,박보람,2024-01-28,0.05327
11642,박보람,2024-02-04,0.05429
11643,박보람,2024-02-11,0.0838
11644,박보람,2024-02-18,0.09353
11645,박보람,2024-02-25,0.06919
11646,박보람,2024-03-03,0.06006
11647,박보람,2024-03-10,0.06344
11648,박보람,2024-03-17,0.05283
11649,박보람,2024-03-24,0.05203
11650,박보람,2024-03-31,0.05561
11651,박보람,2024-04-07,100.0
11652,박보람,2024-04-14,20.32126
11653,박보람,2024-04-21,1.72009
11654,박보람,2024-04-28,1.0729
11655,박보람,2024-05-05,0.75237
11656,박보람,2024-05-12,0.74523
11657,박보람,2024-05-19,3.86793
11658,박보람,2024-05-26,1.04844
11659,박보람,2024-06-02,0.69996
11660,박보람,2024-06-09,0.39803
11661,박보람,2024-06-16,0.58095
11662,박보람,2024-06-23,0.50956
11663,박보람,2024-06-30,0.38908
11664,박보람,2024-07-07,0.38625
11665,박보람,2024-07-14,0.43039
11666,박보람,2024-07-21,0.53102
11667,박보람,2024-07-28,0.41282
11668,박보람,2024-08-04,1.11985
11669,박보람,2024-08-11,0.48411
11670,박보람,2024-08-18,0.31184
11671,박보람,2024-08-25,0.33349
11672,박보람,2024-09-01,0.30778
696,박보람,2024-09-09,34.67415
697,박보람,2024-09-16,34.67415
698,박보람,2024-09-23,34.67415
14894,박서진,2023-09-17,22.26221
14895,박서진,2023-09-24,25.38053
14896,박서진,2023-10-01,25.12443
14897,박서진,2023-10-08,28.98299
14898,박서진,2023-10-15,30.1163
14899,박서진,2023-10-22,26.66615
14900,박서진,2023-10-29,25.0955
14901,박서진,2023-11-05,28.24446
14902,박서진,2023-11-12,16.16679
14903,박서진,2023-11-19,19.72075
14904,박서진,2023-11-26,18.05821
14905,박서진,2023-12-03,23.76989
14906,박서진,2023-12-10,23.43722
14907,박서진,2023-12-17,21.2914
14908,박서진,2023-12-24,18.96861
14909,박서진,2023-12-31,18.76866
14910,박서진,2024-01-07,22.78462
14911,박서진,2024-01-14,20.74346
14912,박서진,2024-01-21,100.0
14913,박서진,2024-01-28,73.46742
14914,박서진,2024-02-04,78.66265
14915,박서진,2024-02-11,58.29355
14916,박서진,2024-02-18,62.27208
14917,박서진,2024-02-25,45.58371
14918,박서진,2024-03-03,52.70694
14919,박서진,2024-03-10,61.68925
14920,박서진,2024-03-17,43.08395
14921,박서진,2024-03-24,46.2831
14922,박서진,2024-03-31,41.75749
14923,박서진,2024-04-07,53.50077
14924,박서진,2024-04-14,51.8093
14925,박서진,2024-04-21,48.51145
14926,박서진,2024-04-28,54.23335
14927,박서진,2024-05-05,56.36385
14928,박서진,2024-05-12,76.87673
14929,박서진,2024-05-19,51.46812
14930,박서진,2024-05-26,56.49232
14931,박서진,2024-06-02,55.30285
14932,박서진,2024-06-09,51.45706
14933,박서진,2024-06-16,55.54619
14934,박서진,2024-06-23,49.54352
14935,박서진,2024-06-30,53.25999
14936,박서진,2024-07-07,56.87435
14937,박서진,2024-07-14,52.16666
