date,Rank,Title,Artist,Production,Weekly Views,Genre,Runtime
2024-04-14,21,Drama,aespa,SM Entertainment,4533379.0,가요 / 댄스,03:35
2024-04-14,22,인사,범진,JMG (더블엑스엔터테인먼트),,가요 / 인디,03:36
2024-04-14,23,에피소드,이무진,BIGPLANETMADE,2929015.0,가요 / 락,03:25
2024-04-14,24,I AM,IVE (아이브),스타쉽엔터테인먼트,5979016.0,가요 / 댄스,03:04
2024-04-14,25,Siren,RIIZE,SM Entertainment,2564450.0,가요 / 댄스,02:28
2024-04-14,26,홀씨,아이유 (IU),EDAM엔터테인먼트,11035461.0,가요 / 랩/힙합,03:11
2024-04-14,27,MANIAC,VIVIZ (비비지),BIGPLANETMADE,1802708.0,가요 / 댄스,03:16
2024-04-14,28,Hype boy,NewJeans,ADOR,6317668.0,가요 / 댄스,02:57
2024-04-14,29,너의 모든 순간,성시경,SBS 콘텐츠허브,3326710.0,OST / 드라마,04:03
2024-04-14,30,Seven (feat. Latto) - Clean Ver.,정국,BIGHIT MUSIC,2859446.0,가요 / 댄스,03:04
2024-04-14,31,Midas Touch,KISS OF LIFE,S2 ENTERTAINMENT INC.,3514135.0,가요 / 댄스,02:43
2024-04-14,32,Love Lee,AKMU (악뮤),YG Entertainment,4445133.0,가요 / 댄스,03:00
2024-04-14,33,꿈,태연 (TAEYEON),모스트콘텐츠,5393306.0,OST / 드라마,03:59
2024-04-14,34,사랑인가 봐,멜로망스(Melomance),플렉스엠,2627453.0,OST / 드라마,03:05
2024-04-14,35,주저하는 연인들을 위해,잔나비,페포니 뮤직,2771993.0,가요 / 인디,04:25
2024-04-14,36,Super Shy,NewJeans,ADOR,6317668.0,가요 / 댄스,02:35
2024-04-14,37,사랑은 늘 도망가,임영웅,모스트콘텐츠,4549783.0,OST / 드라마,04:03
2024-04-14,38,ETA,NewJeans,ADOR,6317668.0,가요 / 댄스,02:31
2024-04-14,39,사막에서 꽃을 피우듯,우디(Woody),메이저나인,2127895.0,가요 / 발라드,04:19
2024-04-14,40,Super Lady,(여자)아이들,큐브엔터테인먼트,7932464.0,가요 / 댄스,02:32
2024-04-14,41,Get A Guitar,RIIZE,SM Entertainment,2564450.0,가요 / 댄스,02:40
2024-04-14,42,Ditto,NewJeans,ADOR,6317668.0,가요 / 댄스,03:06
2024-04-14,43,퀸카 (Queencard),(여자)아이들,큐브엔터테인먼트,7932464.0,가요 / 댄스,02:41
2024-04-14,44,혹시 세상에 혼자 남겨진 것 같다면,우디(Woody),골든문(GDM),2127895.0,가요 / 락,03:01
2024-04-14,45,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지",AKMU (악뮤),YG Entertainment,4445133.0,가요 / 발라드,04:50
2024-04-14,46,사건의 지평선,윤하,C9엔터테인먼트,3690964.0,가요 / 락,05:01
2024-04-14,47,Baddie,IVE (아이브),스타쉽엔터테인먼트,5979016.0,가요 / 댄스,02:34
2024-04-14,48,Wife,(여자)아이들,큐브엔터테인먼트,7932464.0,가요 / 댄스,02:01
2024-04-14,49,"모든 날, 모든 순간 (Every day, Every Moment)",폴킴,SM Entertainment,3304428.0,OST / 드라마,03:31
2024-04-14,50,Spicy,aespa,SM Entertainment,4533379.0,가요 / 댄스,03:17
2024-04-14,51,취중고백,김민석,프로젝트 리본,,가요 / 발라드,03:48
2024-04-14,52,Deja Vu,투모로우바이투게더,BIGHIT MUSIC,1851564.0,가요 / 댄스,02:51
2024-04-14,53,LOVE DIVE,IVE (아이브),스타쉽엔터테인먼트,5979016.0,가요 / 댄스,02:57
2024-04-14,54,Shopper,아이유 (IU),EDAM엔터테인먼트,11035461.0,가요 / 락,03:36
2024-04-14,55,You & Me,제니 (JENNIE),YG Entertainment,,가요 / 댄스,02:59
2024-04-14,56,"잘 지내자, 우리 (여름날 우리 X 로이킴)",로이킴,TOON STUDIO,3486666.0,가요 / 발라드,04:18
2024-04-14,57,그대가 내 안에 박혔다(그내박),순순희(기태),"비에스(BS), 제나두엔터테인먼트",,가요 / 인디,03:37
2024-04-14,58,심(心),DK,방구석 캐스팅,,가요 / 락,04:17
2024-04-14,59,"이브, 프시케 그리고 푸른 수염의 아내",LE SSERAFIM (르세라핌),쏘스뮤직,7772084.0,가요 / 댄스,03:06
2024-04-14,60,다정히 내 이름을 부르면,"경서예지, 전건호",에버그로우,2485147.0,가요 / 발라드,03:51
2024-04-14,61,좋아해요,폴킴,소리날리,3304428.0,OST / 드라마,04:05
2024-04-14,62,봄 사랑 벚꽃 말고,"HIGH4, 아이유 (IU)",엔에이피엔터테인먼트,,가요 / 발라드,03:15
2024-04-14,63,후라이의 꿈,AKMU (악뮤),YG Entertainment,4445133.0,가요 / 블루스/포크,03:25
2024-04-14,64,사랑할 수밖에,볼빨간사춘기,쇼파르엔터테인먼트,5034966.0,가요 / 인디,03:45
2024-04-14,65,Kitsch,IVE (아이브),스타쉽엔터테인먼트,5979016.0,가요 / 댄스,03:15
2024-04-14,66,Dangerously,Charlie Puth,Artist Partners,3434578.0,POP / 팝,03:19
2024-04-14,67,멈춰줘,헤이즈 (Heize),소리날리,2475008.0,OST / 드라마,03:52
2024-04-14,68,봄날,방탄소년단,BIGHIT MUSIC,3671879.0,가요 / 댄스,04:34
2024-04-14,69,사랑하지 않아서 그랬어,임한별,플렉스엠,,가요 / 발라드,03:44
2024-04-14,70,Steal The Show (From “엘리멘탈”),Lauv,Walt Disney Records,2100550.0,OST / 전체,03:13
2024-04-14,71,손오공,세븐틴,플레디스,4419362.0,가요 / 댄스,03:20
2024-04-14,72,After LIKE,IVE (아이브),스타쉽엔터테인먼트,5979016.0,가요 / 댄스,02:57
2024-04-14,73,봄이 와도,로이킴,WAKEONE,3486666.0,가요 / 발라드,03:58
2024-04-14,74,사랑..그게 뭔데,지아 (Zia),니즈뮤직,1548003.0,가요 / 발라드,03:46
2024-04-14,75,물론,허각,니즈뮤직,2529473.0,가요 / 발라드,03:44
2024-04-14,76,벚꽃 엔딩,버스커 버스커 (Busker Busker),Stone Music Entertainment,1737178.0,가요 / 락,04:21
2024-04-14,77,해요 (2022),#안녕,일팔 프로젝트,,가요 / 발라드,03:58
2024-04-14,78,개화 (Flowering),LUCY,미스틱스토리,,가요 / 락,04:11
2024-04-14,79,모래 알갱이,임영웅,물고기뮤직,4549783.0,가요 / 발라드,03:40
2024-04-14,80,Beautiful Things,Benson Boone,Night Street Records/Warner Records,1928060.0,POP / 팝,03:00
2024-04-14,81,"Yes or No (Feat. 허윤진 of LE SSERAFIM, Crush)",그루비룸 (GroovyRoom),H1GHR MUSIC,,가요 / R&B/소울,02:59
2024-04-14,82,I Don`t Think That I Like Her,Charlie Puth,Atlantic Records,3434578.0,POP / 팝,03:09
2024-04-14,83,파이팅 해야지 (Feat. 이영지),부석순 (SEVENTEEN),플레디스,4419362.0,가요 / 댄스,03:25
2024-04-14,84,우리들의 블루스,임영웅,물고기뮤직,4549783.0,가요 / 발라드,03:27
2024-04-14,85,별 떨어진다 (I Do),디오 (D.O.),SM Entertainment,,가요 / 발라드,02:43
2024-04-14,86,기억해줘요 내 모든 날과 그때를,화곡동 청개구리,kanverse,,가요 / 발라드,03:36
2024-04-14,87,Discord,QWER,타마고 프로덕션,6294555.0,가요 / 락,02:48
2024-04-14,88,내일에서 기다릴게 (I`ll See You There Tomorrow),투모로우바이투게더,BIGHIT MUSIC,1851564.0,가요 / 댄스,03:17
2024-04-14,89,건물 사이에 피어난 장미 (Rose Blossom),H1-KEY,GLG,,가요 / 댄스,03:16
2024-04-14,90,WAY 4 LUV,PLAVE,VLAST,,가요 / 락,03:39
2024-04-14,91,Standing Next to You,정국,BIGHIT MUSIC,2859446.0,가요 / 댄스,03:26
2024-04-14,92,Attention,NewJeans,ADOR,6317668.0,가요 / 댄스,02:58
2024-04-14,93,Dynamite,방탄소년단,BIGHIT MUSIC,3671879.0,가요 / 댄스,03:19
2024-04-14,94,영원,DK,TOON STUDIO,,가요 / 발라드,04:01
2024-04-14,95,결국엔 당신입니다,김호중,요구르트 스튜디오,,가요 / 발라드,04:10
2024-04-14,96,By Your Side,크러쉬 (CRUSH),"엔에이치엔링크, 에이치아이아이피컬쳐",2644725.0,가요 / R&B/소울,03:51
2024-04-14,97,이제 나만 믿어요,임영웅,"TV CHOSUN, 쇼플레이",4549783.0,가요 / 트로트,04:03
2024-04-14,98,우연히 봄,"로꼬 (LOCO), 유주 (YUJU)",도너츠뮤직,,OST / 드라마,03:21
2024-04-14,99,"Earth, Wind & Fire",BOYNEXTDOOR,KOZ 엔터테인먼트,,가요 / 댄스,02:59
2024-04-14,100,OMG,NewJeans,ADOR,6317668.0,가요 / 댄스,03:32
2024-04-14,101,Smoothie,NCT DREAM,SM Entertainment,2105569.0,가요 / 댄스,03:08
2024-04-14,102,그대... 떠나도,김호중,생각엔터테인먼트,,가요 / 발라드,04:37
2024-04-14,103,고장난걸까,10cm,"소리날리, 모스트콘텐츠",5018116.0,OST / 드라마,03:56
2024-04-14,104,쏜살,김호중,생각엔터테인먼트,,가요 / 트로트,03:27
2024-04-14,105,Impossible,RIIZE,SM Entertainment,2564450.0,가요 / 댄스,03:02
2024-04-14,106,자꾸만 웃게 돼,부석순 (SEVENTEEN),"소리날리, 모스트콘텐츠",4419362.0,OST / 드라마,03:34
2024-04-14,107,Stay,"The Kid LAROI, Justin Bieber",Columbia,,POP / 팝,02:22
2024-04-14,108,다시 만날 수 있을까,임영웅,물고기뮤직,4549783.0,가요 / 발라드,04:34
2024-04-14,109,Do or Die,임영웅,물고기뮤직,4549783.0,가요 / 댄스,03:25
2024-04-14,110,슬픈 초대장,순순희(지환),"제나두엔터테인먼트, 끌림엔터테인먼트",,가요 / 발라드,04:07
2024-04-14,111,UNFORGIVEN (feat. Nile Rodgers),LE SSERAFIM (르세라핌),쏘스뮤직,7772084.0,가요 / 댄스,03:02
2024-04-14,112,무지개,임영웅,물고기뮤직,4549783.0,가요 / 전체,03:16
2024-04-14,113,숲,최유리,쇼파르엔터테인먼트,2441450.0,가요 / 인디,03:48
2024-04-14,114,Last Chance,소수빈,소리날리,,OST / 드라마,04:09
2024-04-14,115,Promise,최유리,소리날리,2441450.0,OST / 드라마,03:57
2024-04-14,116,Fallin`,홍이삭,소리날리,,OST / 드라마,04:17
2024-04-14,117,일기,김나영,소리날리,1749367.0,OST / 드라마,03:58
2024-04-14,118,아버지,임영웅,물고기뮤직,4549783.0,가요 / 발라드,03:58
2024-04-14,119,London Boy,임영웅,물고기뮤직,4549783.0,가요 / 락,04:04
2024-04-14,120,Talk Saxy,RIIZE,SM Entertainment,2564450.0,가요 / 댄스,03:11
2024-04-14,121,Blueming,아이유 (IU),Kakao Entertainment,11035461.0,가요 / 락,03:37
2024-04-14,122,그라데이션,10cm,매직스트로베리사운드,5018116.0,가요 / 인디,03:21
2024-04-14,123,Polaroid,임영웅,물고기뮤직,4549783.0,가요 / 락,03:26
2024-04-14,124,음악의 신,세븐틴,플레디스,4419362.0,가요 / 댄스,03:25
2024-04-14,125,Love me or Leave me,DAY6,JYP Entertainment,9487699.0,가요 / 락,03:43
2024-04-14,126,Fast Forward,전소미,The Black Label,,가요 / 댄스,02:41
2024-04-14,127,DASH,NMIXX,JYP Entertainment,2103352.0,가요 / 댄스,02:47
2024-04-14,128,Off The Record,IVE (아이브),스타쉽엔터테인먼트,5979016.0,가요 / 댄스,03:09
2024-04-14,129,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,장범준,"Stone Music Entertainment, 삼화네트웍스",1821351.0,OST / 드라마,02:49
2024-04-14,130,Cruel Summer,Taylor Swift,Taylor Swift,1819771.0,POP / 팝,02:59
2024-04-14,131,희재,성시경,씨에스해피엔터테인먼트,3326710.0,OST / 한국영화,04:42
2024-04-14,132,Sugarcoat (NATTY Solo),KISS OF LIFE,S2 ENTERTAINMENT INC.,3514135.0,가요 / R&B/소울,03:00
2024-04-14,133,인생찬가,임영웅,물고기뮤직,4549783.0,가요 / 발라드,03:53
2024-04-14,134,우리 영화,PLAVE,VLAST,,가요 / 랩/힙합,02:41
2024-04-14,135,청혼하지 않을 이유를 못 찾았어,이무진,BIGPLANETMADE,2929015.0,가요 / 발라드,04:23
2024-04-14,136,좋은 밤 좋은 꿈,너드커넥션 (Nerd Connection),ES Records,2013453.0,가요 / 인디,04:26
2024-04-14,137,밤편지,아이유 (IU),"페이브엔터테인먼트,카카오 M",11035461.0,가요 / 발라드,04:13
2024-04-14,138,나에게 그대만이,탑현,레이벡스,,가요 / 발라드,03:11
2024-04-14,139,선물,멜로망스(Melomance),"민트페이퍼, 광합성",2627453.0,가요 / 인디,04:21
2024-04-14,140,yours,데이먼스 이어 (Damons Year),Akashic Records,,가요 / 인디,02:45
2024-04-14,141,어른,Sondia,Stone Music Entertainment,,OST / 드라마,04:19
2024-04-14,142,Bubble,STAYC(스테이씨),하이업엔터테인먼트,1589918.0,가요 / 댄스,02:59
2024-04-14,143,A bientot,임영웅,물고기뮤직,4549783.0,가요 / 랩/힙합,04:16
2024-04-14,144,관객이 될게 (I stan U),아이유 (IU),EDAM엔터테인먼트,11035461.0,가요 / 락,03:13
2024-04-14,145,Lucky Girl Syndrome,아일릿(ILLIT),빌리프랩,5886134.0,가요 / 댄스,02:20
2024-04-14,146,HAPPY,DAY6,JYP Entertainment,9487699.0,가요 / 락,03:10
2024-04-14,147,Obsessed,Ayumu Imazu,WM Japan,,POP / 팝,03:17
2024-04-14,148,pocket locket,Alaina Castillo,뮤직테이블,,POP / 팝,03:08
2024-04-14,149,"나만, 봄",볼빨간사춘기,쇼파르엔터테인먼트,5034966.0,가요 / 인디,03:37
2024-04-14,150,너의 편이 돼 줄게,다비치,WAKEONE,3263342.0,가요 / 발라드,03:55
2024-04-14,151,ANTIFRAGILE,LE SSERAFIM (르세라핌),쏘스뮤직,7772084.0,가요 / 댄스,03:04
2024-04-14,152,첫 눈,EXO,SM Entertainment,1535884.0,가요 / 발라드,03:28
2024-04-14,153,연애편지,임영웅,물고기뮤직,4549783.0,가요 / 블루스/포크,03:35
2024-04-14,154,"Smoke (Prod. Dynamicduo, Padi)","다이나믹 듀오 (Dynamic Duo), 이영지",Stone Music Entertainment,1990819.0,가요 / 랩/힙합,03:30
2024-04-14,155,Off My Face,Justin Bieber,RBMG/Def Jam,2187410.0,POP / 팝,02:37
2024-04-14,156,Watch Me Woo!,PLAVE,VLAST,,가요 / 락,02:16
2024-04-14,157,2002,Anne-Marie,Atlantic Records UK,,POP / 팝,03:07
2024-04-14,158,From,PLAVE,VLAST,,가요 / 발라드,03:29
2024-04-14,159,Summer (Feat. BE`O (비오)),Paul Blanco,Ambition Musik,,가요 / 랩/힙합,03:20
2024-04-14,160,AK47,Men`s Tear (맨스티어),뷰티풀너드,,가요 / 랩/힙합,02:41
2024-04-14,161,밤하늘의 별을(2020),경서,꿈의엔진,2485147.0,가요 / 인디,03:37
2024-04-14,162,거리에서,성시경,제로원인터랙티브,3326710.0,가요 / 발라드,04:39
2024-04-14,163,봄여름가을겨울 (Still Life),BIGBANG (빅뱅),YG Entertainment,4933503.0,가요 / 락,03:08
2024-04-14,164,라일락,아이유 (IU),EDAM엔터테인먼트,11035461.0,가요 / 댄스,03:34
2024-04-14,165,나의 X에게,경서,꿈의엔진,2485147.0,가요 / 인디,03:08
2024-04-14,166,Shape of You,Ed Sheeran,Atlantic Records UK,1876579.0,POP / 팝,03:54
2024-04-14,167,Bad News,KISS OF LIFE,S2 ENTERTAINMENT INC.,3514135.0,가요 / 댄스,02:40
2024-04-14,168,Square (2017),백예린,블루바이닐,2667204.0,가요 / 전체,04:22
2024-04-14,169,Teddy Bear,STAYC(스테이씨),하이업엔터테인먼트,1589918.0,가요 / 댄스,03:10
2024-04-14,170,"그대가 있는 곳, 언제 어디든",로이킴,SBS 콘텐츠허브,3486666.0,OST / 드라마,03:41
2024-04-14,171,단,노을,"IK PRODUCTION, GTMNY",1721362.0,가요 / 발라드,03:48
2024-04-14,172,Like I Do,J.Tajor,TuneCore,,POP / R&B/소울,02:29
2024-04-14,173,STUPID IN LOVE (feat. HUH YUNJIN of LE SSERAFIM),MAX,Warner Records,2310627.0,POP / 팝,02:53
2024-04-14,174,마지막처럼,BLACKPINK,YG Entertainment,5608852.0,가요 / 댄스,03:33
2024-04-14,175,봄이 좋냐??,10cm,매직스트로베리사운드,5018116.0,가요 / 전체,03:26
2024-04-14,176,When I Get Old,"Christopher, 청하",Parlophone Denmark,2135634.0,POP / 팝,03:05
2024-04-14,177,첫눈처럼 너에게 가겠다,에일리 (Ailee),"Stone Music Entertainment, 화앤담픽쳐스",1786389.0,OST / 드라마,03:50
2024-04-14,178,Butter,방탄소년단,BIGHIT MUSIC,3671879.0,가요 / 댄스,02:44
2024-04-14,179,그리워하다,비투비 (BTOB),큐브엔터테인먼트,2077059.0,가요 / 발라드,03:57
2024-04-14,180,All For You,"정은지, 서인국","젤리피쉬엔터테인먼트, 에이큐브엔터테인먼트",,OST / 드라마,04:08
2024-04-14,181,잠시라도 우리,"성시경, 나얼",에스케이재원,3326710.0,가요 / 발라드,04:53
2024-04-14,182,봄이야,경서,꿈의엔진,2485147.0,가요 / 인디,03:17
2024-04-14,183,That`s Hilarious,Charlie Puth,Atlantic Records UK,3434578.0,POP / 팝,02:27
2024-04-14,184,TOMBOY,(여자)아이들,큐브엔터테인먼트,7932464.0,가요 / 락,02:54
2024-04-14,185,정이라고 하자 (Feat. 10CM),BIG Naughty (서동현),H1GHR MUSIC,2921728.0,가요 / 인디,03:09
2024-04-14,186,봄봄봄,로이킴,Stone Music Entertainment,3486666.0,가요 / 전체,03:27
2024-04-14,187,버추얼 아이돌,PLAVE,VLAST,,가요 / 랩/힙합,02:30
2024-04-14,188,Trip (Feat. Hannah),릴러말즈 (Leellamarz),STRAD,3632604.0,가요 / 랩/힙합,03:53
2024-04-14,189,Love Yourself,Justin Bieber,"Def Jam Recordings, a division of UMG Recordings, Inc",2187410.0,POP / 팝,03:54
2024-04-14,190,BODY,하이라이트(Highlight),어라운드 어스,,가요 / 댄스,03:12
2024-04-14,191,첫사랑,백아,Baek A,,가요 / 블루스/포크,03:09
2024-04-14,192,I`m Not The Only One,Sam Smith,Capitol Records,,POP / 팝,03:59
2024-04-14,193,Bye bye my blue,백예린,JYP Entertainment,2667204.0,가요 / R&B/소울,03:24
2024-04-14,194,New Jeans,NewJeans,ADOR,6317668.0,가요 / 댄스,01:49
2024-04-14,195,Vancouver,BIG Naughty (서동현),H1GHR MUSIC,2921728.0,가요 / R&B/소울,03:36
2024-04-14,196,Shut Down,BLACKPINK,YG Entertainment,5608852.0,가요 / 랩/힙합,02:56
2024-04-14,197,너의 번호를 누르고 (Prod. 영화처럼),#안녕,니즈먼트,,가요 / 인디,04:10
2024-04-14,198,봄 내음보다 너를,김나영,네버랜드엔터테인먼트,1749367.0,가요 / 발라드,03:37
2024-04-14,199,Either Way,IVE (아이브),스타쉽엔터테인먼트,5979016.0,가요 / R&B/소울,02:47
2024-04-14,200,내 손을 잡아,아이유 (IU),더그루브엔터테인먼트,11035461.0,OST / 드라마,03:15
2024-04-21,1,Magnetic,아일릿(ILLIT),빌리프랩,6218964.0,가요 / 댄스,02:41
2024-04-21,2,나는 아픈 건 딱 질색이니까,(여자)아이들,큐브엔터테인먼트,7512071.0,가요 / 댄스,02:42
2024-04-21,3,첫 만남은 계획대로 되지 않아,TWS (투어스),플레디스,2813258.0,가요 / 전체,02:32
2024-04-21,4,고민중독,QWER,타마고 프로덕션,7037576.0,가요 / 락,02:56
2024-04-21,5,반딧불 (Little Light),도영 (DOYOUNG),SM Entertainment,1611409.0,가요 / 락,03:45
2024-04-21,6,밤양갱,비비(BIBI),Feel Ghood Music,3090330.0,가요 / R&B/소울,02:26
2024-04-21,7,하늘 여행,이찬원,티엔엔터테인먼트 블리스엔터사업부,2674023.0,가요 / 트로트,03:54
2024-04-21,8,미안해 미워해 사랑해,크러쉬 (CRUSH),소리날리,3438281.0,OST / 드라마,04:04
2024-04-21,9,천상연,이창섭,TOON STUDIO,1893349.0,가요 / 발라드,04:31
2024-04-21,10,Love wins all,아이유 (IU),EDAM엔터테인먼트,10151769.0,가요 / 발라드,04:31
2024-04-21,11,한 페이지가 될 수 있게,DAY6,JYP Entertainment,9464944.0,가요 / 락,03:26
2024-04-21,12,예뻤어,DAY6,JYP Entertainment,9464944.0,가요 / 락,04:43
2024-04-21,13,EASY,LE SSERAFIM (르세라핌),쏘스뮤직,6849329.0,가요 / 랩/힙합,02:45
2024-04-21,14,SHEESH,BABYMONSTER,YG Entertainment,3340118.0,가요 / 랩/힙합,02:50
2024-04-21,15,비의 랩소디,임재현,"새벽테잎, IK PRODUCTION",1674491.0,가요 / 발라드,03:55
2024-04-21,16,To. X,태연 (TAEYEON),SM Entertainment,5070289.0,가요 / R&B/소울,02:50
2024-04-21,17,Smart,LE SSERAFIM (르세라핌),쏘스뮤직,6849329.0,가요 / R&B/소울,02:46
2024-04-21,18,그대만 있다면 (여름날 우리 X 너드커넥션 (Nerd Connection)),너드커넥션 (Nerd Connection),TOON STUDIO,1941187.0,가요 / 발라드,04:11
2024-04-21,19,Perfect Night,LE SSERAFIM (르세라핌),쏘스뮤직,6849329.0,가요 / 댄스,02:39
2024-04-21,20,헤어지자 말해요,박재정,로맨틱팩토리,,가요 / 발라드,04:04
2024-04-21,21,Welcome to the Show,DAY6,JYP Entertainment,9464944.0,가요 / 락,03:37
2024-04-21,22,SPOT! (feat. JENNIE),지코 (ZICO),KOZ 엔터테인먼트,,가요 / 랩/힙합,02:48
2024-04-21,23,Love 119,RIIZE,SM Entertainment,4448092.0,가요 / 댄스,02:54
2024-04-21,24,에피소드,이무진,BIGPLANETMADE,2783985.0,가요 / 락,03:25
2024-04-21,25,Drama,aespa,SM Entertainment,4497862.0,가요 / 댄스,03:35
2024-04-21,26,I AM,IVE (아이브),스타쉽엔터테인먼트,5523533.0,가요 / 댄스,03:04
2024-04-21,27,인사,범진,JMG (더블엑스엔터테인먼트),,가요 / 인디,03:36
2024-04-21,28,Hype boy,NewJeans,ADOR,6492599.0,가요 / 댄스,02:57
2024-04-21,29,Impossible,RIIZE,SM Entertainment,4448092.0,가요 / 댄스,03:02
2024-04-21,30,Siren,RIIZE,SM Entertainment,4448092.0,가요 / 댄스,02:28
2024-04-21,31,홀씨,아이유 (IU),EDAM엔터테인먼트,10151769.0,가요 / 랩/힙합,03:11
2024-04-21,32,MANIAC,VIVIZ (비비지),BIGPLANETMADE,1709989.0,가요 / 댄스,03:16
2024-04-21,33,Midas Touch,KISS OF LIFE,S2 ENTERTAINMENT INC.,3267409.0,가요 / 댄스,02:43
